time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load
1721314200,3.8357225,0.50206,1.03408,0.492415,0.4572475,0.4231975,0.8097325,0.4940475,0.1163875,0.4960475,0.5334375,0.5415825,0.4553925,0.521745,0.8578225,0.418875,0.55568,0.414,0.5015925,22.791635,0.7712575,0.03446,0.482045,0.6201025,0.9775975,0.707995,0.8507675,0.479205,0.535145,0.4685525,0.4903525,0.38034,0.63367,0.7034425,0.4286725,0.5866775,0.0311125,0.377815,0.459325,0.4613075,71.1765275,0.5963375,6.04891,0.3939525,0.41079,0.034645,0.55069,3.8515675,15.658015,4.3443275,294.8242188,672.6875,734.0117188,698.9023438,664.2460938,710.4960938,779.9179688,834.1914063,319.0507813,680.1679688,716.78125,813.125,733.1367188,771.8359375,829.421875,725.9453125,697.7734375,718.7539063,883.8554688,1060.175781,782.6367188,6.62109375,797.3867188,773.625,997.2578125,739.1328125,599.4414063,636.7695313,769.53125,704.1835938,630.7109375,819.2304688,734.046875,743.9179688,804.125,837.5976563,100.2578125,796.9804688,862.5195313,636.34375,920.1210938,848.5703125,49.88671875,788.3242188,659.9960938,40.89453125,717.7304688,895.1054688,1624.597656,963.125,9,1,1,1074
1721314201,3.8357225,0.50206,1.03408,0.492415,0.4572475,0.4231975,0.8097325,0.4940475,0.1163875,0.4960475,0.5334375,0.5415825,0.4553925,0.521745,0.8578225,0.418875,0.55568,0.414,0.5015925,22.791635,0.7712575,0.03446,0.482045,0.6201025,0.9775975,0.707995,0.8507675,0.479205,0.535145,0.4685525,0.4903525,0.38034,0.63367,0.7034425,0.4286725,0.5866775,0.0311125,0.377815,0.459325,0.4613075,71.1765275,0.5963375,6.04891,0.3939525,0.41079,0.034645,0.55069,3.8515675,15.658015,4.3443275,294.8242188,672.6875,734.0117188,698.9023438,664.2460938,710.4960938,779.9179688,834.1914063,319.0507813,680.1679688,716.78125,813.125,733.1367188,771.8359375,829.421875,725.9453125,697.7734375,718.7539063,883.8554688,1060.175781,782.6367188,6.62109375,797.3867188,773.625,997.2578125,739.1328125,599.4414063,636.7695313,769.53125,704.1835938,630.7109375,819.2304688,734.046875,743.9179688,804.125,837.5976563,100.2578125,796.9804688,862.5195313,636.34375,920.1210938,848.5703125,49.88671875,788.3242188,659.9960938,40.89453125,717.7304688,895.1054688,1624.597656,963.125,9,1,1,1358
1721314202,3.8357225,0.50206,0.9314725,0.47567,0.458855,0.5306825,0.8097325,0.5473775,0.10431,0.4960475,0.6343525,0.4404325,0.481965,0.3928425,0.7150575,0.511575,0.55568,0.414,0.52907,23.60955,0.5666125,0.03446,0.482045,0.6201025,0.6788675,0.725875,0.8507675,0.5909575,0.535145,0.4810875,0.4903525,0.4789275,0.63367,0.7034425,0.4183925,0.6401,0.0311125,0.46629,0.459325,0.6543975,91.42348,0.5963375,4.4240175,0.8611925,0.41079,0.034645,0.51941,3.4693875,15.4014525,4.3443275,294.8242188,672.6875,734.0117188,698.8476563,664.3242188,710.4960938,779.9179688,834.1992188,319.0507813,680.1679688,716.8085938,813.125,733.109375,771.8359375,829.4335938,725.9453125,697.7734375,718.7539063,883.8476563,1059.882813,782.6367188,6.62109375,797.3867188,773.625,997.2578125,739.2421875,599.4414063,636.8164063,769.53125,704.1835938,630.7109375,819.2265625,734.046875,743.9179688,804.1210938,837.9375,100.2578125,796.9804688,862.5195313,636.3398438,930.90625,848.5703125,49.88671875,788.375,659.9960938,40.89453125,717.734375,895.1054688,1626.007813,963.125,9,1,1,1358
1721314203,3.8357225,0.50206,0.9314725,0.47567,0.458855,0.5306825,0.8097325,0.5473775,0.10431,0.4960475,0.6343525,0.4404325,0.481965,0.3928425,0.7150575,0.511575,0.55568,0.414,0.52907,23.60955,0.5666125,0.03446,0.482045,0.6201025,0.6788675,0.725875,0.8507675,0.5909575,0.535145,0.4810875,0.4903525,0.4789275,0.63367,0.7034425,0.4183925,0.6401,0.0311125,0.46629,0.459325,0.6543975,91.42348,0.5963375,4.4240175,0.8611925,0.41079,0.034645,0.51941,3.4693875,15.4014525,4.3443275,294.8242188,672.6875,734.0117188,698.8476563,664.3242188,710.4960938,779.9179688,834.1992188,319.0507813,680.1679688,716.8085938,813.125,733.109375,771.8359375,829.4335938,725.9453125,697.7734375,718.7539063,883.8476563,1059.882813,782.6367188,6.62109375,797.3867188,773.625,997.2578125,739.2421875,599.4414063,636.8164063,769.53125,704.1835938,630.7109375,819.2265625,734.046875,743.9179688,804.1210938,837.9375,100.2578125,796.9804688,862.5195313,636.3398438,930.90625,848.5703125,49.88671875,788.375,659.9960938,40.89453125,717.734375,895.1054688,1626.007813,963.125,9,1,1,1358
1721314204,3.8357225,0.50206,0.9314725,0.47567,0.458855,0.5306825,0.8097325,0.5473775,0.10431,0.4960475,0.6343525,0.4404325,0.481965,0.3928425,0.7150575,0.511575,0.4384975,0.414,0.52907,23.60955,0.5666125,0.03446,0.4894575,0.491455,0.6788675,0.725875,0.8507675,0.5909575,0.770795,0.4810875,0.4903525,0.4789275,0.46227,0.7034425,0.4183925,0.6401,0.025125,0.46629,0.551695,0.6543975,91.42348,0.5963375,4.4240175,0.8611925,0.41079,0.03779,0.51941,3.4693875,15.4014525,3.06153,294.8242188,672.6875,734.0117188,698.8476563,664.3242188,710.4960938,779.9179688,834.1992188,319.0507813,680.1679688,716.8085938,813.125,733.109375,771.8359375,829.4335938,725.9453125,697.7734375,718.7539063,883.8476563,1059.882813,782.6367188,6.62109375,797.390625,773.625,997.2578125,739.2421875,599.4414063,636.8164063,769.5351563,704.1835938,630.7109375,819.2265625,733.9960938,743.9179688,804.1210938,837.9375,100.2578125,796.9804688,862.515625,636.3398438,930.90625,848.5703125,49.88671875,788.375,659.9960938,40.89453125,717.734375,895.1054688,1626.007813,963.125,1,1,1,1358
1721314205,3.8357225,0.50206,0.9314725,0.47567,0.458855,0.5306825,0.8097325,0.5473775,0.10431,0.4960475,0.6343525,0.4404325,0.481965,0.3928425,0.7150575,0.511575,0.4384975,0.414,0.52907,23.60955,0.5666125,0.03446,0.4894575,0.491455,0.6788675,0.725875,0.8507675,0.5909575,0.770795,0.4810875,0.4903525,0.4789275,0.46227,0.7034425,0.4183925,0.6401,0.025125,0.46629,0.551695,0.6543975,91.42348,0.5963375,4.4240175,0.8611925,0.41079,0.03779,0.51941,3.4693875,15.4014525,3.06153,294.8242188,672.6875,734.0117188,698.8476563,664.3242188,710.4960938,779.9179688,834.1992188,319.0507813,680.1679688,716.8085938,813.125,733.109375,771.8359375,829.4335938,725.9453125,697.7734375,718.7539063,883.8476563,1059.882813,782.6367188,6.62109375,797.390625,773.625,997.2578125,739.2421875,599.4414063,636.8164063,769.5351563,704.1835938,630.7109375,819.2265625,733.9960938,743.9179688,804.1210938,837.9375,100.2578125,796.9804688,862.515625,636.3398438,930.90625,848.5703125,49.88671875,788.375,659.9960938,40.89453125,717.734375,895.1054688,1626.007813,963.125,1,1,1,1620
1721314206,3.8357225,0.50206,0.9314725,0.47567,0.458855,0.5306825,0.8097325,0.5473775,0.10431,0.4960475,0.6343525,0.4404325,0.481965,0.3928425,0.7150575,0.511575,0.4384975,0.414,0.52907,23.60955,0.5666125,0.03446,0.4894575,0.491455,0.6788675,0.725875,0.8507675,0.5909575,0.770795,0.4810875,0.4903525,0.4789275,0.46227,0.7034425,0.4183925,0.6401,0.025125,0.46629,0.551695,0.6543975,91.42348,0.5963375,4.4240175,0.8611925,0.41079,0.03779,0.51941,3.4693875,15.4014525,3.06153,294.8242188,672.6875,734.0117188,698.8476563,664.3242188,710.4960938,779.9179688,834.1992188,319.0507813,680.1679688,716.8085938,813.125,733.109375,771.8359375,829.4335938,725.9453125,697.7734375,718.7539063,883.8476563,1059.882813,782.6367188,6.62109375,797.390625,773.625,997.2578125,739.2421875,599.4414063,636.8164063,769.5351563,704.1835938,630.7109375,819.2265625,733.9960938,743.9179688,804.1210938,837.9375,100.2578125,796.9804688,862.515625,636.3398438,930.90625,848.5703125,49.88671875,788.375,659.9960938,40.89453125,717.734375,895.1054688,1626.007813,963.125,1,1,1,1620
1721314207,3.7795425,0.961785,1.56704,0.5342,0.59178,0.4369075,0.67463,0.460095,0.1027725,0.564205,0.492065,0.355565,0.481965,1.64578,0.7150575,0.5193,0.4384975,0.466395,0.52907,23.60955,0.7269475,0.0374225,0.4894575,0.491455,0.4218625,0.57599,0.8507675,0.663015,0.770795,0.4810875,0.4105475,0.4613475,0.46227,0.916665,0.42655,0.6375825,0.025125,0.4492825,0.551695,0.6543975,77.11776,0.5963375,5.99422,0.8611925,0.4126375,0.03779,0.461845,3.4693875,12.7471975,3.06153,294.8242188,672.7890625,734.15625,698.8515625,664.296875,710.4960938,779.9179688,834.1992188,319.0429688,680.1640625,716.5,813.125,733.109375,771.9882813,829.4335938,725.9414063,697.7734375,718.7539063,883.8476563,1059.882813,782.6054688,6.62109375,797.390625,773.625,997.2578125,739.2421875,599.4414063,636.7851563,769.5351563,704.1835938,630.7109375,819.2226563,733.9960938,743.8945313,804.3828125,837.7773438,100.2578125,796.9804688,862.515625,636.3398438,930.90625,848.5703125,50.15625,788.375,659.9960938,40.89453125,717.734375,895.1054688,1626.007813,963.125,1,1,1,1620
1721314208,3.7795425,0.961785,1.56704,0.5342,0.59178,0.4369075,0.67463,0.460095,0.1027725,0.564205,0.492065,0.355565,0.481965,1.64578,0.7150575,0.5193,0.4384975,0.466395,0.52907,23.60955,0.7269475,0.0374225,0.4894575,0.491455,0.4218625,0.57599,0.8507675,0.663015,0.770795,0.4810875,0.4105475,0.4613475,0.46227,0.916665,0.42655,0.6375825,0.025125,0.4492825,0.551695,0.6543975,77.11776,0.5963375,5.99422,0.8611925,0.4126375,0.03779,0.461845,3.4693875,12.7471975,3.06153,294.8242188,672.7890625,734.15625,698.8515625,664.296875,710.4960938,779.9179688,834.1992188,319.0429688,680.1640625,716.5,813.125,733.109375,771.9882813,829.4335938,725.9414063,697.7734375,718.7539063,883.8476563,1059.882813,782.6054688,6.62109375,797.390625,773.625,997.2578125,739.2421875,599.4414063,636.7851563,769.5351563,704.1835938,630.7109375,819.2226563,733.9960938,743.8945313,804.3828125,837.7773438,100.2578125,796.9804688,862.515625,636.3398438,930.90625,848.5703125,50.15625,788.375,659.9960938,40.89453125,717.734375,895.1054688,1626.007813,963.125,1,1,1,1620
1721314209,3.7795425,0.961785,1.56704,0.5342,0.59178,0.4369075,0.67463,0.460095,0.1027725,0.564205,0.492065,0.355565,0.481965,1.64578,0.7150575,0.5193,0.52162,0.466395,0.52907,23.60955,0.7269475,0.0374225,0.4681025,0.6008225,0.4218625,0.57599,0.9291,0.663015,0.5426525,0.4810875,0.4105475,0.4613475,0.46227,0.916665,0.42655,0.6375825,0.0219775,0.4492825,0.551695,0.6543975,77.11776,0.4883,5.99422,0.8611925,0.4126375,0.0270075,0.461845,3.4693875,12.7471975,3.93128,294.8242188,672.7890625,734.15625,698.8515625,664.296875,710.4960938,779.9179688,834.1992188,319.0429688,680.1640625,716.5,813.125,733.109375,771.9882813,829.4335938,725.9414063,697.7773438,718.7539063,883.8476563,1059.882813,782.6054688,6.62109375,797.3984375,773.6601563,997.2578125,739.2421875,599.4375,636.7851563,769.5351563,704.1835938,630.7109375,819.2226563,733.9960938,743.8945313,804.3828125,837.7773438,100.2734375,796.9804688,862.515625,636.3398438,930.90625,848.7070313,50.15625,788.375,659.9960938,40.89453125,717.734375,895.1054688,1626.007813,963.1210938,1,1,1,1621
