time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load,k8s-2_node_cpu,k8s-3_node_cpu,k8s-4_node_cpu,k8s-2_node_mem,k8s-3_node_mem,k8s-4_node_mem
1721286950,3.726050000000214,0.551035000000013,0.542542499999854,0.427554999999984,0.5291050000002429,0.669585000000268,0.5329474999999206,0.4630224999999655,0.10753000000001123,0.508570000000077,0.46003249999984064,0.5548949999999309,0.5213950000000978,0.43369999999981707,0.5080950000001394,0.5565674999999715,0.4532449999999244,0.4513325000002055,0.564719999999852,9.296182499999759,0.48733999999996064,0.017294999999997177,0.6546074999997131,0.5595875000000206,79.50009249999994,0.4223600000000261,0.5141149999997198,0.5487949999999843,0.404227499999763,0.5479224999999134,0.5430225000000632,0.5053424999999834,0.369237499999997,0.45106000000004093,0.5414974999996504,0.5371825000000285,0.02710249999998693,0.4765025000000378,0.5830124999999954,0.5067474999998467,1.1082950000000837,0.73697750000008,0,0.5906524999997488,0.5995099999998388,0.024375000000000927,0.3522599999999443,2.8197299999996472,3.9557500000007373,4.0692249999999985,294.60546875,686.5234375,735.3671875,717.0859375,685.36328125,734.78125,785.64453125,825.15625,319.04296875,687.60546875,720.12890625,821.72265625,737.265625,775.4296875,833.2734375,729.5546875,699.4453125,723.2421875,903.6875,863.30078125,786.60546875,6.62109375,806.05078125,775.27734375,886.92578125,741.171875,605.1328125,646.96875,773.33984375,719.46875,634.2109375,840.08984375,737.43359375,747.6640625,812.84375,775.87890625,106.91796875,818.44921875,866.1796875,640.15234375,812.171875,852.08203125,47.73828125,791.97265625,671.765625,40.89453125,723.30859375,921.59375,1299.30859375,962.8046875,1,1,1,1,9.13124999991851,18.36562500015134,11.621874999982538,40.927140276376605,60.48053503898271,65.9763527632026
1721286951,3.726050000000214,0.551035000000013,0.542542499999854,0.427554999999984,0.5291050000002429,0.669585000000268,0.5329474999999206,0.4630224999999655,0.10753000000001123,0.508570000000077,0.46003249999984064,0.5548949999999309,0.5213950000000978,0.43369999999981707,0.5080950000001394,0.5565674999999715,0.4532449999999244,0.4513325000002055,0.564719999999852,9.296182499999759,0.48733999999996064,0.017294999999997177,0.6546074999997131,0.5595875000000206,79.50009249999994,0.4223600000000261,0.5141149999997198,0.5487949999999843,0.404227499999763,0.5479224999999134,0.5430225000000632,0.5053424999999834,0.369237499999997,0.45106000000004093,0.5414974999996504,0.5371825000000285,0.02710249999998693,0.4765025000000378,0.5830124999999954,0.5067474999998467,1.1082950000000837,0.73697750000008,0,0.5906524999997488,0.5995099999998388,0.024375000000000927,0.3522599999999443,2.8197299999996472,3.9557500000007373,4.0692249999999985,294.60546875,686.5234375,735.3671875,717.0859375,685.36328125,734.78125,785.64453125,825.15625,319.04296875,687.60546875,720.12890625,821.72265625,737.265625,775.4296875,833.2734375,729.5546875,699.4453125,723.2421875,903.6875,863.30078125,786.60546875,6.62109375,806.05078125,775.27734375,886.92578125,741.171875,605.1328125,646.96875,773.33984375,719.46875,634.2109375,840.08984375,737.43359375,747.6640625,812.84375,775.87890625,106.91796875,818.44921875,866.1796875,640.15234375,812.171875,852.08203125,47.73828125,791.97265625,671.765625,40.89453125,723.30859375,921.59375,1299.30859375,962.8046875,1,1,1,1,9.13124999991851,18.24375000011058,11.621874999982538,40.927140276376605,60.53061062892888,65.9763527632026
1721286952,3.878877500000044,0.6472999999996888,0.44567249999971636,0.427554999999984,0.5171275000000719,0.669585000000268,0.4735900000000015,0.44382500000011754,0.12435750000001633,0.508570000000077,0.46003249999984064,0.6007274999998914,0.5191849999999932,0.43369999999981707,0.6731174999998757,0.6227549999999837,0.4532449999999244,0.533962499999916,0.6280774999999039,7.319902499998535,0.7350124999999254,0.01912249999999283,0.6546074999997131,0.5595875000000206,101.49742250000003,0.5094674999998007,0.5141149999997198,0.42685750000003964,0.404227499999763,0.5479224999999134,0.5206975000001535,0.5053424999999834,0.369237499999997,0.5003350000001205,0.538277499999822,0.5371825000000285,0.02710249999998693,0.4765025000000378,0.5830124999999954,0.5734749999999168,1.1061600000002159,0.73697750000008,0,0.5906524999997488,0.4366949999999293,0.024375000000000927,0.5618250000000558,3.9197024999990004,3.9557500000007373,4.0692249999999985,294.85546875,686.5234375,735.3671875,717.0859375,685.41015625,734.78125,785.64453125,825.15234375,319.04296875,687.60546875,720.12890625,821.734375,737.18359375,775.4296875,833.2734375,729.55078125,699.4453125,723.30078125,903.7109375,863.30078125,786.66796875,6.62109375,806.05078125,775.27734375,886.953125,741.14453125,605.1328125,646.96875,773.33984375,719.46875,634.046875,840.08984375,737.43359375,748.14453125,812.84375,775.87890625,106.91796875,818.44921875,866.1796875,640.1484375,812.1640625,852.08203125,47.73828125,791.97265625,671.765625,40.89453125,723.33984375,921.84375,1299.30859375,962.8046875,1,1,1,1,9.13124999991851,18.24375000011058,11.621874999982538,40.927140276376605,60.53061062892888,65.9763527632026
1721286953,3.878877500000044,0.6472999999996888,0.44567249999971636,0.427554999999984,0.5171275000000719,0.669585000000268,0.4735900000000015,0.44382500000011754,0.12435750000001633,0.508570000000077,0.46003249999984064,0.6007274999998914,0.5191849999999932,0.43369999999981707,0.6731174999998757,0.6227549999999837,0.4532449999999244,0.533962499999916,0.6280774999999039,7.319902499998535,0.7350124999999254,0.01912249999999283,0.6546074999997131,0.5595875000000206,101.49742250000003,0.5094674999998007,0.5141149999997198,0.42685750000003964,0.404227499999763,0.5479224999999134,0.5206975000001535,0.5053424999999834,0.369237499999997,0.5003350000001205,0.538277499999822,0.5371825000000285,0.02710249999998693,0.4765025000000378,0.5830124999999954,0.5734749999999168,1.1061600000002159,0.73697750000008,0,0.5906524999997488,0.4366949999999293,0.024375000000000927,0.5618250000000558,3.9197024999990004,3.9557500000007373,4.0692249999999985,294.85546875,686.5234375,735.3671875,717.0859375,685.41015625,734.78125,785.64453125,825.15234375,319.04296875,687.60546875,720.12890625,821.734375,737.18359375,775.4296875,833.2734375,729.55078125,699.4453125,723.30078125,903.7109375,863.30078125,786.66796875,6.62109375,806.05078125,775.27734375,886.953125,741.14453125,605.1328125,646.96875,773.33984375,719.46875,634.046875,840.08984375,737.43359375,748.14453125,812.84375,775.87890625,106.91796875,818.44921875,866.1796875,640.1484375,812.1640625,852.08203125,47.73828125,791.97265625,671.765625,40.89453125,723.33984375,921.84375,1299.30859375,962.8046875,1,1,1,1,9.13124999991851,18.24375000011058,11.2781249999898,40.927140276376605,60.53061062892888,65.9722958788409
1721286954,3.878877500000044,0.6472999999996888,0.44567249999971636,0.427554999999984,0.5171275000000719,0.669585000000268,0.4735900000000015,0.44382500000011754,0.12435750000001633,0.508570000000077,0.46003249999984064,0.6007274999998914,0.5191849999999932,0.43369999999981707,0.6731174999998757,0.6227549999999837,0.4532449999999244,0.533962499999916,0.6280774999999039,7.319902499998535,0.7350124999999254,0.01912249999999283,0.48073499999986785,0.5595875000000206,101.49742250000003,0.5094674999998007,0.4491899999999304,0.42685750000003964,0.4819849999998382,0.5479224999999134,0.5206975000001535,0.5053424999999834,0.5137425000000917,0.5003350000001205,0.538277499999822,0.5371825000000285,0.03394749999998892,0.4765025000000378,0.4925500000001648,0.5734749999999168,1.1061600000002159,0.6041200000001368,0,0.5906524999997488,0.4366949999999293,0.02813000000000621,0.5618250000000558,3.9197024999990004,3.9557500000007373,3.6955424999998465,294.85546875,686.5234375,735.3671875,717.0859375,685.41015625,734.78125,785.64453125,825.15234375,319.04296875,687.60546875,720.12890625,821.734375,737.18359375,775.4296875,833.2734375,729.55078125,699.4453125,723.30078125,903.7109375,863.30078125,786.66796875,6.62109375,806.046875,775.27734375,886.953125,741.14453125,605.1328125,646.96875,773.33203125,719.46875,634.046875,840.08984375,737.4921875,748.14453125,812.84375,775.87890625,106.93359375,818.44921875,866.1796875,640.1484375,812.1640625,852.08203125,47.73828125,791.97265625,671.765625,40.89453125,723.33984375,921.84375,1299.30859375,962.81640625,1,1,1,1,9.068749999933061,18.24375000011058,11.2781249999898,40.857928817774436,60.53061062892888,65.9722958788409
1721286955,3.878877500000044,0.6472999999996888,0.44567249999971636,0.427554999999984,0.5171275000000719,0.669585000000268,0.4735900000000015,0.44382500000011754,0.12435750000001633,0.508570000000077,0.46003249999984064,0.6007274999998914,0.5191849999999932,0.43369999999981707,0.6731174999998757,0.6227549999999837,0.4532449999999244,0.533962499999916,0.6280774999999039,7.319902499998535,0.7350124999999254,0.01912249999999283,0.48073499999986785,0.5595875000000206,101.49742250000003,0.5094674999998007,0.4491899999999304,0.42685750000003964,0.4819849999998382,0.5479224999999134,0.5206975000001535,0.5053424999999834,0.5137425000000917,0.5003350000001205,0.538277499999822,0.5371825000000285,0.03394749999998892,0.4765025000000378,0.4925500000001648,0.5734749999999168,1.1061600000002159,0.6041200000001368,0,0.5906524999997488,0.4366949999999293,0.02813000000000621,0.5618250000000558,3.9197024999990004,3.9557500000007373,3.6955424999998465,294.85546875,686.5234375,735.3671875,717.0859375,685.41015625,734.78125,785.64453125,825.15234375,319.04296875,687.60546875,720.12890625,821.734375,737.18359375,775.4296875,833.2734375,729.55078125,699.4453125,723.30078125,903.7109375,863.30078125,786.66796875,6.62109375,806.046875,775.27734375,886.953125,741.14453125,605.1328125,646.96875,773.33203125,719.46875,634.046875,840.08984375,737.4921875,748.14453125,812.84375,775.87890625,106.93359375,818.44921875,866.1796875,640.1484375,812.1640625,852.08203125,47.73828125,791.97265625,671.765625,40.89453125,723.33984375,921.84375,1299.30859375,962.81640625,1,1,1,1,9.068749999933061,18.24375000011058,11.2781249999898,40.857928817774436,60.53061062892888,65.9722958788409
1721286956,3.878877500000044,0.6472999999996888,0.44567249999971636,0.427554999999984,0.5171275000000719,0.669585000000268,0.4735900000000015,0.44382500000011754,0.12435750000001633,0.508570000000077,0.46003249999984064,0.6007274999998914,0.5191849999999932,0.43369999999981707,0.6731174999998757,0.6227549999999837,0.4532449999999244,0.533962499999916,0.6280774999999039,7.319902499998535,0.7350124999999254,0.01912249999999283,0.48073499999986785,0.5595875000000206,101.49742250000003,0.5094674999998007,0.4491899999999304,0.42685750000003964,0.4819849999998382,0.5479224999999134,0.5206975000001535,0.5053424999999834,0.5137425000000917,0.5003350000001205,0.538277499999822,0.5371825000000285,0.03394749999998892,0.4765025000000378,0.4925500000001648,0.5734749999999168,1.1061600000002159,0.6041200000001368,0,0.5906524999997488,0.4366949999999293,0.02813000000000621,0.5618250000000558,3.9197024999990004,3.9557500000007373,3.6955424999998465,294.85546875,686.5234375,735.3671875,717.0859375,685.41015625,734.78125,785.64453125,825.15234375,319.04296875,687.60546875,720.12890625,821.734375,737.18359375,775.4296875,833.2734375,729.55078125,699.4453125,723.30078125,903.7109375,863.30078125,786.66796875,6.62109375,806.046875,775.27734375,886.953125,741.14453125,605.1328125,646.96875,773.33203125,719.46875,634.046875,840.08984375,737.4921875,748.14453125,812.84375,775.87890625,106.93359375,818.44921875,866.1796875,640.1484375,812.1640625,852.08203125,47.73828125,791.97265625,671.765625,40.89453125,723.33984375,921.84375,1299.30859375,962.81640625,1,1,1,1,9.068749999933061,18.60625000001164,11.2781249999898,40.857928817774436,60.48615601784441,65.9722958788409
1721286957,4.023417500000051,0.6472999999996888,0.5146449999998026,0.45957000000015574,0.44255999999990075,0.638150000000053,0.45758000000006405,0.5076775000000566,0.10250500000001496,0.5120925000002785,0.5469599999997854,0.6618174999999837,0.5289475000000721,0.566177499999867,0.6731174999998757,0.5443975000000023,0.4532449999999244,0.533962499999916,0.5239924999997925,9.030867499998294,0.7350124999999254,0.017407499999997356,0.48073499999986785,0.5595875000000206,126.2526700000001,0.6217624999999316,0.4491899999999304,0.5203524999998876,0.4819849999998382,0.7545624999997358,0.44248750000008386,0.37890750000002527,0.5137425000000917,0.4405400000001692,0.5416900000000169,0.4447474999997781,0.03394749999998892,0.3892625000000294,0.4925500000001648,0.5248550000001729,1.1061600000002159,0.6041200000001368,0,0.4869425000001116,0.496097500000019,0.02813000000000621,0.3880275000003053,4.301774999999042,3.969925000000192,3.6955424999998465,294.85546875,686.5234375,735.390625,717.0546875,685.41015625,734.8125,785.62109375,825.15234375,319.046875,687.60546875,720.07421875,821.796875,737.1875,775.67578125,833.2734375,729.55078125,699.4453125,723.30078125,903.7109375,863.35546875,786.66796875,6.62109375,806.046875,775.27734375,886.98046875,741.14453125,605.1328125,647.02734375,773.33203125,719.49609375,634.046875,840.08984375,737.4921875,748.14453125,812.84375,775.87890625,106.93359375,818.51171875,866.1796875,640.171875,812.1640625,852.08203125,47.73828125,792.01953125,671.76953125,40.89453125,723.33984375,921.85546875,1299.30859375,962.81640625,1,1,1,1,9.068749999933061,18.60625000001164,11.2781249999898,40.857928817774436,60.48615601784441,65.9722958788409
1721286958,4.023417500000051,0.6472999999996888,0.5146449999998026,0.45957000000015574,0.44255999999990075,0.638150000000053,0.45758000000006405,0.5076775000000566,0.10250500000001496,0.5120925000002785,0.5469599999997854,0.6618174999999837,0.5289475000000721,0.566177499999867,0.6731174999998757,0.5443975000000023,0.4532449999999244,0.533962499999916,0.5239924999997925,9.030867499998294,0.7350124999999254,0.017407499999997356,0.48073499999986785,0.5595875000000206,126.2526700000001,0.6217624999999316,0.4491899999999304,0.5203524999998876,0.4819849999998382,0.7545624999997358,0.44248750000008386,0.37890750000002527,0.5137425000000917,0.4405400000001692,0.5416900000000169,0.4447474999997781,0.03394749999998892,0.3892625000000294,0.4925500000001648,0.5248550000001729,1.1061600000002159,0.6041200000001368,0,0.4869425000001116,0.496097500000019,0.02813000000000621,0.3880275000003053,4.301774999999042,3.969925000000192,3.6955424999998465,294.85546875,686.5234375,735.390625,717.0546875,685.41015625,734.8125,785.62109375,825.15234375,319.046875,687.60546875,720.07421875,821.796875,737.1875,775.67578125,833.2734375,729.55078125,699.4453125,723.30078125,903.7109375,863.35546875,786.66796875,6.62109375,806.046875,775.27734375,886.98046875,741.14453125,605.1328125,647.02734375,773.33203125,719.49609375,634.046875,840.08984375,737.4921875,748.14453125,812.84375,775.87890625,106.93359375,818.51171875,866.1796875,640.171875,812.1640625,852.08203125,47.73828125,792.01953125,671.76953125,40.89453125,723.33984375,921.85546875,1299.30859375,962.81640625,1,1,1,1,9.068749999933061,18.60625000001164,11.334375000014902,40.857928817774436,60.48615601784441,65.90103157282473
1721286959,4.023417500000051,0.6472999999996888,0.5146449999998026,0.45957000000015574,0.44255999999990075,0.638150000000053,0.45758000000006405,0.5076775000000566,0.10250500000001496,0.5120925000002785,0.5469599999997854,0.6618174999999837,0.5289475000000721,0.566177499999867,0.6731174999998757,0.5443975000000023,0.704174999999907,0.533962499999916,0.5239924999997925,9.030867499998294,0.7350124999999254,0.017407499999997356,0.6354450000000612,0.4928124999997863,126.2526700000001,0.6217624999999316,0.44664000000011583,0.5203524999998876,0.6022275000000832,0.7545624999997358,0.44248750000008386,0.37890750000002527,0.5137425000000917,0.4405400000001692,0.5416900000000169,0.4447474999997781,0.01860000000000195,0.3892625000000294,0.4925500000001648,0.5248550000001729,1.1061600000002159,0.5946099999999889,0,0.4869425000001116,0.496097500000019,0.0316150000000004,0.3880275000003053,4.301774999999042,3.969925000000192,4.5380650000000475,294.85546875,686.5234375,735.390625,717.0546875,685.41015625,734.8125,785.62109375,825.15234375,319.046875,687.60546875,720.07421875,821.796875,737.1875,775.67578125,833.2734375,729.55078125,699.44140625,723.30078125,903.7109375,863.35546875,786.66796875,6.62109375,806.046875,775.27734375,886.98046875,741.14453125,605.15625,647.02734375,773.33984375,719.49609375,634.046875,840.08984375,737.4921875,748.14453125,812.84375,775.87890625,106.93359375,818.51171875,866.1796875,640.171875,812.1640625,852.16015625,47.73828125,792.01953125,671.76953125,40.89453125,723.33984375,921.85546875,1299.30859375,962.8125,1,1,1,1,9.190625000046566,18.60625000001164,11.334375000014902,40.87149250404711,60.48615601784441,65.90103157282473
