time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load,k8s-2_node_mem,k8s-3_node_mem,k8s-4_node_mem
1721288808,2.593375000000151,0.5469875000002844,0.656449999999893,0.5086724999998182,0.5706150000003163,0.6044124999999668,0.5000200000003474,0.5490424999999277,0.09627500000000566,0.4735149999999067,0.628405000000214,0.5257949999997892,0.5096924999998009,0.552729999999997,0.6547674999998776,0.550367499999993,0.5524775000000659,0.5235150000001455,0.7881374999999481,10.123255000000883,0.5444950000000405,0.014199999999995327,0.5144450000000235,0.46800249999989774,1.0153650000000882,0.37632250000001477,0.5674350000001027,0.41308750000013106,0.37512749999990547,0.5340999999998531,0.6368100000000255,0.45443250000005264,0.43250999999997936,0.5644275000000221,0.42303500000002714,0.42804250000017424,0.02095750000000285,0.6438824999997905,0.6745150000006106,0.5262699999997267,0.9956575000002488,0.6566424999999755,0,0.4594925000000672,0.48833250000001277,0.041712499999997384,0.47531250000020014,3.702605000000281,5.334307500000923,3.6145374999994484,294.6484375,686.51953125,735.37109375,715.953125,685.35546875,734.8125,783.79296875,823.1796875,319.046875,687.6875,720.203125,820.83984375,737.4453125,775.72265625,832.20703125,729.6796875,699.38671875,723.2421875,904.00390625,863.55859375,786.58203125,6.65625,805.09765625,775.28515625,885.17578125,741.3984375,604.265625,647.08203125,773.34375,719.5078125,634.92578125,838.14453125,735.46484375,747.63671875,809.890625,775.79296875,107.78125,818.6328125,866.27734375,639.96484375,815.46875,852.08203125,47.73828125,790.1328125,671.76953125,40.89453125,722.4140625,921.609375,1300.44921875,962.8046875,1,1,1,1,40.895027332660774,60.377964394275985,65.8891541884887
1721288809,2.593375000000151,0.5469875000002844,0.656449999999893,0.5086724999998182,0.5706150000003163,0.6044124999999668,0.5000200000003474,0.5490424999999277,0.09627500000000566,0.4735149999999067,0.628405000000214,0.5257949999997892,0.5096924999998009,0.552729999999997,0.6547674999998776,0.550367499999993,0.40612250000009453,0.5235150000001455,0.7881374999999481,10.123255000000883,0.5444950000000405,0.014199999999995327,0.6204324999998789,0.49014749999969354,1.0153650000000882,0.37632250000001477,0.7086275000000342,0.41308750000013106,0.5118924999999308,0.5340999999998531,0.6368100000000255,0.45443250000005264,0.43250999999997936,0.5644275000000221,0.42303500000002714,0.42804250000017424,0.02095750000000285,0.6438824999997905,0.4666275000005271,0.5262699999997267,0.9956575000002488,0.6566424999999755,0,0.4594925000000672,0.48833250000001277,0.04613499999999605,0.47531250000020014,3.702605000000281,5.334307500000923,3.61273749999945,294.6484375,686.51953125,735.37109375,715.953125,685.35546875,734.8125,783.79296875,823.1796875,319.046875,687.6875,720.203125,820.83984375,737.4453125,775.72265625,832.20703125,729.6796875,699.38671875,723.2421875,904.00390625,863.55859375,786.58203125,6.65625,805.21484375,775.28515625,885.17578125,741.3984375,604.23828125,647.08203125,773.33984375,719.5078125,634.92578125,838.14453125,735.46484375,747.63671875,809.890625,775.79296875,107.78125,818.6328125,866.27734375,639.96484375,815.46875,852.08203125,47.73828125,790.1328125,671.76953125,40.89453125,722.4140625,921.609375,1300.44921875,962.8046875,1,1,1,1,40.89348767097576,60.377964394275985,65.8891541884887
1721288810,2.593375000000151,0.5469875000002844,0.656449999999893,0.5086724999998182,0.5706150000003163,0.6044124999999668,0.5000200000003474,0.5490424999999277,0.09627500000000566,0.4735149999999067,0.628405000000214,0.5257949999997892,0.5096924999998009,0.552729999999997,0.6547674999998776,0.550367499999993,0.40612250000009453,0.5235150000001455,0.7881374999999481,10.123255000000883,0.5444950000000405,0.014199999999995327,0.6204324999998789,0.49014749999969354,1.0153650000000882,0.37632250000001477,0.7086275000000342,0.41308750000013106,0.5118924999999308,0.5340999999998531,0.6368100000000255,0.45443250000005264,0.43250999999997936,0.5644275000000221,0.42303500000002714,0.42804250000017424,0.02095750000000285,0.6438824999997905,0.4666275000005271,0.5262699999997267,0.9956575000002488,0.6566424999999755,0,0.4594925000000672,0.48833250000001277,0.04613499999999605,0.47531250000020014,3.702605000000281,5.334307500000923,3.61273749999945,294.6484375,686.51953125,735.37109375,715.953125,685.35546875,734.8125,783.79296875,823.1796875,319.046875,687.6875,720.203125,820.83984375,737.4453125,775.72265625,832.20703125,729.6796875,699.38671875,723.2421875,904.00390625,863.55859375,786.58203125,6.65625,805.21484375,775.28515625,885.17578125,741.3984375,604.23828125,647.08203125,773.33984375,719.5078125,634.92578125,838.14453125,735.46484375,747.63671875,809.890625,775.79296875,107.78125,818.6328125,866.27734375,639.96484375,815.46875,852.08203125,47.73828125,790.1328125,671.76953125,40.89453125,722.4140625,921.609375,1300.44921875,962.8046875,1,1,1,1,40.89348767097576,60.377964394275985,65.8891541884887
1721288811,2.593375000000151,0.5469875000002844,0.656449999999893,0.5086724999998182,0.5706150000003163,0.6044124999999668,0.5000200000003474,0.5490424999999277,0.09627500000000566,0.4735149999999067,0.628405000000214,0.5257949999997892,0.5096924999998009,0.552729999999997,0.6547674999998776,0.550367499999993,0.40612250000009453,0.5235150000001455,0.7881374999999481,10.123255000000883,0.5444950000000405,0.014199999999995327,0.6204324999998789,0.49014749999969354,1.0153650000000882,0.37632250000001477,0.7086275000000342,0.41308750000013106,0.5118924999999308,0.5340999999998531,0.6368100000000255,0.45443250000005264,0.43250999999997936,0.5644275000000221,0.42303500000002714,0.42804250000017424,0.02095750000000285,0.6438824999997905,0.4666275000005271,0.5262699999997267,0.9956575000002488,0.6566424999999755,0,0.4594925000000672,0.48833250000001277,0.04613499999999605,0.47531250000020014,3.702605000000281,5.334307500000923,3.61273749999945,294.6484375,686.51953125,735.37109375,715.953125,685.35546875,734.8125,783.79296875,823.1796875,319.046875,687.6875,720.203125,820.83984375,737.4453125,775.72265625,832.20703125,729.6796875,699.38671875,723.2421875,904.00390625,863.55859375,786.58203125,6.65625,805.21484375,775.28515625,885.17578125,741.3984375,604.23828125,647.08203125,773.33984375,719.5078125,634.92578125,838.14453125,735.46484375,747.63671875,809.890625,775.79296875,107.78125,818.6328125,866.27734375,639.96484375,815.46875,852.08203125,47.73828125,790.1328125,671.76953125,40.89453125,722.4140625,921.609375,1300.44921875,962.8046875,1,1,1,1,40.89348767097576,60.43173027904005,65.8891541884887
1721288812,2.365320000000111,0.5795300000002612,0.8226774999999974,0.5699699999999552,0.6312400000001617,0.5205825000001597,0.43827000000021604,0.5490424999999277,0.09593750000000512,0.6743825000000925,0.6103625000000079,0.5257949999997892,0.6057149999998046,0.5779124999997975,0.6547674999998776,0.6127700000001823,0.40612250000009453,0.5396525000000452,0.8558599999997797,8.325039999999717,0.472144999999955,0.017694999999999794,0.6204324999998789,0.49014749999969354,0.896322500000224,0.5119275000001267,0.7086275000000342,0.5044525000002409,0.5118924999999308,0.4073875000000271,0.5264550000001122,0.45443250000005264,0.43250999999997936,0.5644275000000221,0.42303500000002714,0.5168075000003115,0.02095750000000285,0.7233524999998053,0.4666275000005271,0.5262699999997267,0.908265000000057,0.6566424999999755,0,0.4714574999999855,0.3960774999998762,0.04613499999999605,0.48976500000037504,3.70544250000028,4.614672500000543,3.61273749999945,294.6484375,686.5234375,735.1796875,715.984375,685.40625,734.8125,783.79296875,823.1796875,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.42578125,832.20703125,729.41015625,699.38671875,723.23828125,904.00390625,863.55859375,786.58203125,6.65234375,805.21484375,775.28515625,885.17578125,741.15234375,604.23828125,647.0625,773.33984375,719.5078125,634.92578125,838.14453125,735.46484375,747.63671875,809.890625,775.7890625,107.78125,818.7578125,866.27734375,639.96484375,815.46875,852.08203125,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.62109375,962.8046875,1,1,1,1,40.89348767097576,60.43173027904005,65.8891541884887
1721288813,2.365320000000111,0.5795300000002612,0.8226774999999974,0.5699699999999552,0.6312400000001617,0.5205825000001597,0.43827000000021604,0.5490424999999277,0.09593750000000512,0.6743825000000925,0.6103625000000079,0.5257949999997892,0.6057149999998046,0.5779124999997975,0.6547674999998776,0.6127700000001823,0.40612250000009453,0.5396525000000452,0.8558599999997797,8.325039999999717,0.472144999999955,0.017694999999999794,0.6204324999998789,0.49014749999969354,0.896322500000224,0.5119275000001267,0.7086275000000342,0.5044525000002409,0.5118924999999308,0.4073875000000271,0.5264550000001122,0.45443250000005264,0.43250999999997936,0.5644275000000221,0.42303500000002714,0.5168075000003115,0.02095750000000285,0.7233524999998053,0.4666275000005271,0.5262699999997267,0.908265000000057,0.6566424999999755,0,0.4714574999999855,0.3960774999998762,0.04613499999999605,0.48976500000037504,3.70544250000028,4.614672500000543,3.61273749999945,294.6484375,686.5234375,735.1796875,715.984375,685.40625,734.8125,783.79296875,823.1796875,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.42578125,832.20703125,729.41015625,699.38671875,723.23828125,904.00390625,863.55859375,786.58203125,6.65234375,805.21484375,775.28515625,885.17578125,741.15234375,604.23828125,647.0625,773.33984375,719.5078125,634.92578125,838.14453125,735.46484375,747.63671875,809.890625,775.7890625,107.78125,818.7578125,866.27734375,639.96484375,815.46875,852.08203125,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.62109375,962.8046875,1,1,1,1,40.89348767097576,60.43173027904005,65.85325320579402
1721288814,2.365320000000111,0.5795300000002612,0.8226774999999974,0.5699699999999552,0.6312400000001617,0.5205825000001597,0.43827000000021604,0.5490424999999277,0.09593750000000512,0.6743825000000925,0.6103625000000079,0.5257949999997892,0.6057149999998046,0.5779124999997975,0.6547674999998776,0.6127700000001823,0.5682625000002873,0.5396525000000452,0.8558599999997797,8.325039999999717,0.472144999999955,0.017694999999999794,0.7535699999999679,0.6411849999997798,0.896322500000224,0.5119275000001267,0.5341674999996826,0.5044525000002409,0.6476225000000113,0.4073875000000271,0.5264550000001122,0.45443250000005264,0.5652150000000234,0.5644275000000221,0.42303500000002714,0.5168075000003115,0.02101000000000131,0.7233524999998053,0.587232500000141,0.5262699999997267,0.908265000000057,0.40969749999987926,0,0.4714574999999855,0.3960774999998762,0.03448999999999813,0.48976500000037504,3.70544250000028,4.614672500000543,5.096912499999955,294.6484375,686.5234375,735.1796875,715.984375,685.40625,734.8125,783.79296875,823.1796875,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.42578125,832.20703125,729.41015625,699.38671875,723.23828125,904.00390625,863.55859375,786.58203125,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23828125,647.0625,773.33984375,719.5078125,634.92578125,838.14453125,735.58203125,747.63671875,809.890625,775.7890625,107.80078125,818.7578125,866.1796875,639.96484375,815.46875,852.08203125,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.62109375,962.796875,1,1,1,1,40.86342760950661,60.43173027904005,65.85325320579402
1721288815,2.365320000000111,0.5795300000002612,0.8226774999999974,0.5699699999999552,0.6312400000001617,0.5205825000001597,0.43827000000021604,0.5490424999999277,0.09593750000000512,0.6743825000000925,0.6103625000000079,0.5257949999997892,0.6057149999998046,0.5779124999997975,0.6547674999998776,0.6127700000001823,0.5682625000002873,0.5396525000000452,0.8558599999997797,8.325039999999717,0.472144999999955,0.017694999999999794,0.7535699999999679,0.6411849999997798,0.896322500000224,0.5119275000001267,0.5341674999996826,0.5044525000002409,0.6476225000000113,0.4073875000000271,0.5264550000001122,0.45443250000005264,0.5652150000000234,0.5644275000000221,0.42303500000002714,0.5168075000003115,0.02101000000000131,0.7233524999998053,0.587232500000141,0.5262699999997267,0.908265000000057,0.40969749999987926,0,0.4714574999999855,0.3960774999998762,0.03448999999999813,0.48976500000037504,3.70544250000028,4.614672500000543,5.096912499999955,294.6484375,686.5234375,735.1796875,715.984375,685.40625,734.8125,783.79296875,823.1796875,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.42578125,832.20703125,729.41015625,699.38671875,723.23828125,904.00390625,863.55859375,786.58203125,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23828125,647.0625,773.33984375,719.5078125,634.92578125,838.14453125,735.58203125,747.63671875,809.890625,775.7890625,107.80078125,818.7578125,866.1796875,639.96484375,815.46875,852.08203125,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.62109375,962.796875,1,1,1,1,40.86342760950661,60.43173027904005,65.85325320579402
1721288816,2.365320000000111,0.5795300000002612,0.8226774999999974,0.5699699999999552,0.6312400000001617,0.5205825000001597,0.43827000000021604,0.5490424999999277,0.09593750000000512,0.6743825000000925,0.6103625000000079,0.5257949999997892,0.6057149999998046,0.5779124999997975,0.6547674999998776,0.6127700000001823,0.5682625000002873,0.5396525000000452,0.8558599999997797,8.325039999999717,0.472144999999955,0.017694999999999794,0.7535699999999679,0.6411849999997798,0.896322500000224,0.5119275000001267,0.5341674999996826,0.5044525000002409,0.6476225000000113,0.4073875000000271,0.5264550000001122,0.45443250000005264,0.5652150000000234,0.5644275000000221,0.42303500000002714,0.5168075000003115,0.02101000000000131,0.7233524999998053,0.587232500000141,0.5262699999997267,0.908265000000057,0.40969749999987926,0,0.4714574999999855,0.3960774999998762,0.03448999999999813,0.48976500000037504,3.70544250000028,4.614672500000543,5.096912499999955,294.6484375,686.5234375,735.1796875,715.984375,685.40625,734.8125,783.79296875,823.1796875,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.42578125,832.20703125,729.41015625,699.38671875,723.23828125,904.00390625,863.55859375,786.58203125,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23828125,647.0625,773.33984375,719.5078125,634.92578125,838.14453125,735.58203125,747.63671875,809.890625,775.7890625,107.80078125,818.7578125,866.1796875,639.96484375,815.46875,852.08203125,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.62109375,962.796875,1,1,1,1,40.86342760950661,60.44091935752701,65.85325320579402
1721288817,3.975422499999013,0.5795300000002612,0.6678825000000188,0.5504849999999806,0.5097349999999778,0.6352525000002629,0.45669000000003734,0.5511149999998111,0.08311750000000728,0.5817850000002524,0.5028599999999984,0.6093899999999053,0.6057149999998046,0.7904649999997561,0.6233275000002436,0.6127700000001823,0.5682625000002873,0.5396525000000452,0.7165174999997248,9.818864999997459,0.526569999999822,0.017694999999999794,0.7535699999999679,0.6411849999997798,0.8472675000007257,0.42946499999999327,0.5341674999996826,0.5185025000000111,0.6476225000000113,0.4979474999998956,0.5186025000000427,0.4315099999999461,0.5652150000000234,0.37845750000002454,0.4945574999999281,0.44012500000008004,0.02101000000000131,0.746867499999837,0.587232500000141,0.3986124999997287,0.9393499999998768,0.40969749999987926,0,0.4003274999999462,0.3960774999998762,0.03448999999999813,0.40138000000041535,3.402465000000396,4.550027500000953,5.096912499999955,294.6484375,686.5234375,734.95703125,716.00390625,685.40625,734.80859375,783.76953125,823.17578125,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.37109375,832.234375,729.41015625,699.38671875,723.23828125,904.00390625,864.34765625,786.60546875,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23828125,647.11328125,773.33984375,719.5,634.39453125,838.140625,735.58203125,747.63671875,809.88671875,775.7890625,107.80078125,818.8828125,866.1796875,640.01171875,815.69140625,852.08203125,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.640625,962.796875,1,1,1,1,40.86342760950661,60.44091935752701,65.85325320579402
1721288818,3.975422499999013,0.5795300000002612,0.6678825000000188,0.5504849999999806,0.5097349999999778,0.6352525000002629,0.45669000000003734,0.5511149999998111,0.08311750000000728,0.5817850000002524,0.5028599999999984,0.6093899999999053,0.6057149999998046,0.7904649999997561,0.6233275000002436,0.6127700000001823,0.5682625000002873,0.5396525000000452,0.7165174999997248,9.818864999997459,0.526569999999822,0.017694999999999794,0.7535699999999679,0.6411849999997798,0.8472675000007257,0.42946499999999327,0.5341674999996826,0.5185025000000111,0.6476225000000113,0.4979474999998956,0.5186025000000427,0.4315099999999461,0.5652150000000234,0.37845750000002454,0.4945574999999281,0.44012500000008004,0.02101000000000131,0.746867499999837,0.587232500000141,0.3986124999997287,0.9393499999998768,0.40969749999987926,0,0.4003274999999462,0.3960774999998762,0.03448999999999813,0.40138000000041535,3.402465000000396,4.550027500000953,5.096912499999955,294.6484375,686.5234375,734.95703125,716.00390625,685.40625,734.80859375,783.76953125,823.17578125,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.37109375,832.234375,729.41015625,699.38671875,723.23828125,904.00390625,864.34765625,786.60546875,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23828125,647.11328125,773.33984375,719.5,634.39453125,838.140625,735.58203125,747.63671875,809.88671875,775.7890625,107.80078125,818.8828125,866.1796875,640.01171875,815.69140625,852.08203125,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.640625,962.796875,1,1,1,1,40.86342760950661,60.44091935752701,65.91088051497992
1721288819,3.975422499999013,0.5795300000002612,0.6678825000000188,0.5504849999999806,0.5097349999999778,0.6352525000002629,0.45669000000003734,0.5511149999998111,0.08311750000000728,0.5817850000002524,0.5028599999999984,0.6093899999999053,0.6057149999998046,0.7904649999997561,0.6233275000002436,0.6127700000001823,0.5682625000002873,0.5396525000000452,0.7165174999997248,9.818864999997459,0.526569999999822,0.017694999999999794,0.5889124999998785,0.6173649999999498,0.8472675000007257,0.42946499999999327,0.618559999999775,0.5185025000000111,0.5547800000002212,0.4979474999998956,0.5186025000000427,0.4315099999999461,0.5652150000000234,0.37845750000002454,0.4945574999999281,0.44012500000008004,0.02101000000000131,0.746867499999837,0.7030374999999367,0.3986124999997287,0.9393499999998768,0.7012950000000729,0,0.4003274999999462,0.3960774999998762,0.03363999999999479,0.40138000000041535,3.402465000000396,4.550027500000953,4.231007499999535,294.6484375,686.5234375,734.95703125,716.00390625,685.40625,734.80859375,783.76953125,823.17578125,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.37109375,832.234375,729.41015625,699.38671875,723.23828125,904.00390625,864.34765625,786.60546875,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23046875,647.11328125,773.33984375,719.5,634.39453125,838.140625,735.58203125,747.63671875,809.88671875,775.7890625,107.80078125,818.8828125,866.18359375,640.01171875,815.69140625,852.18359375,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.640625,962.79296875,1,1,1,1,40.866482493802245,60.44091935752701,65.91088051497992
1721288820,3.975422499999013,0.5795300000002612,0.6678825000000188,0.5504849999999806,0.5097349999999778,0.6352525000002629,0.45669000000003734,0.5511149999998111,0.08311750000000728,0.5817850000002524,0.5028599999999984,0.6093899999999053,0.6057149999998046,0.7904649999997561,0.6233275000002436,0.6127700000001823,0.5682625000002873,0.5396525000000452,0.7165174999997248,9.818864999997459,0.526569999999822,0.017694999999999794,0.5889124999998785,0.6173649999999498,0.8472675000007257,0.42946499999999327,0.618559999999775,0.5185025000000111,0.5547800000002212,0.4979474999998956,0.5186025000000427,0.4315099999999461,0.5652150000000234,0.37845750000002454,0.4945574999999281,0.44012500000008004,0.02101000000000131,0.746867499999837,0.7030374999999367,0.3986124999997287,0.9393499999998768,0.7012950000000729,0,0.4003274999999462,0.3960774999998762,0.03363999999999479,0.40138000000041535,3.402465000000396,4.550027500000953,4.231007499999535,294.6484375,686.5234375,734.95703125,716.00390625,685.40625,734.80859375,783.76953125,823.17578125,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.37109375,832.234375,729.41015625,699.38671875,723.23828125,904.00390625,864.34765625,786.60546875,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23046875,647.11328125,773.33984375,719.5,634.39453125,838.140625,735.58203125,747.63671875,809.88671875,775.7890625,107.80078125,818.8828125,866.18359375,640.01171875,815.69140625,852.18359375,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.640625,962.79296875,1,1,1,1,40.866482493802245,60.44091935752701,65.91088051497992
1721288821,3.975422499999013,0.5795300000002612,0.6678825000000188,0.5504849999999806,0.5097349999999778,0.6352525000002629,0.45669000000003734,0.5511149999998111,0.08311750000000728,0.5817850000002524,0.5028599999999984,0.6093899999999053,0.6057149999998046,0.7904649999997561,0.6233275000002436,0.6127700000001823,0.5682625000002873,0.5396525000000452,0.7165174999997248,9.818864999997459,0.526569999999822,0.017694999999999794,0.5889124999998785,0.6173649999999498,0.8472675000007257,0.42946499999999327,0.618559999999775,0.5185025000000111,0.5547800000002212,0.4979474999998956,0.5186025000000427,0.4315099999999461,0.5652150000000234,0.37845750000002454,0.4945574999999281,0.44012500000008004,0.02101000000000131,0.746867499999837,0.7030374999999367,0.3986124999997287,0.9393499999998768,0.7012950000000729,0,0.4003274999999462,0.3960774999998762,0.03363999999999479,0.40138000000041535,3.402465000000396,4.550027500000953,4.231007499999535,294.6484375,686.5234375,734.95703125,716.00390625,685.40625,734.80859375,783.76953125,823.17578125,319.04296875,687.54296875,720.203125,820.83984375,737.41796875,775.37109375,832.234375,729.41015625,699.38671875,723.23828125,904.00390625,864.34765625,786.60546875,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23046875,647.11328125,773.33984375,719.5,634.39453125,838.140625,735.58203125,747.63671875,809.88671875,775.7890625,107.80078125,818.8828125,866.18359375,640.01171875,815.69140625,852.18359375,47.73828125,790.13671875,671.71875,40.89453125,722.44140625,921.609375,1301.640625,962.79296875,1,1,1,1,40.866482493802245,60.50165036827187,65.91088051497992
1721288822,4.044717499999706,0.47946000000024475,0.6678825000000188,0.589722499999823,0.5097349999999778,0.6465550000001485,0.5740925000000631,0.5847849999997834,0.08311750000000728,0.5329174999999964,0.6793874999999616,0.5936424999998736,0.37644999999969286,0.7294699999997079,0.712652500000388,0.5109200000001124,0.5682625000002873,0.49159999999972115,0.9013275000000931,9.818864999997459,0.526569999999822,0.014667500000005164,0.5889124999998785,0.6173649999999498,0.892570000000319,0.42946499999999327,0.618559999999775,0.5185025000000111,0.5547800000002212,0.571444999999926,0.6385375000002114,0.6046075000000428,0.5652150000000234,0.440915000000075,0.4945574999999281,0.4293749999999364,0.02101000000000131,0.6921299999999065,0.7030374999999367,0.48937499999993866,0.9393499999998768,0.7012950000000729,0,0.4107075000001715,0.5045699999999443,0.03363999999999479,0.40138000000041535,4.188632500001113,4.85284750000095,4.231007499999535,294.64453125,686.5234375,734.95703125,716.00390625,685.40625,734.78125,783.76953125,823.18359375,319.04296875,687.5390625,720.19921875,820.8359375,737.41796875,775.37109375,832.0859375,729.41015625,699.38671875,723.2421875,904.00390625,864.34765625,786.60546875,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23046875,647.11328125,773.33984375,719.5,634.28125,838.140625,735.58203125,747.63671875,809.88671875,775.78515625,107.80078125,818.8828125,866.18359375,640,815.69140625,852.18359375,47.73828125,790.10546875,671.71875,40.89453125,722.44140625,921.609375,1300.46484375,962.79296875,1,1,1,1,40.866482493802245,60.50165036827187,65.91088051497992
1721288823,4.044717499999706,0.47946000000024475,0.6678825000000188,0.589722499999823,0.5097349999999778,0.6465550000001485,0.5740925000000631,0.5847849999997834,0.08311750000000728,0.5329174999999964,0.6793874999999616,0.5936424999998736,0.37644999999969286,0.7294699999997079,0.712652500000388,0.5109200000001124,0.5682625000002873,0.49159999999972115,0.9013275000000931,9.818864999997459,0.526569999999822,0.014667500000005164,0.5889124999998785,0.6173649999999498,0.892570000000319,0.42946499999999327,0.618559999999775,0.5185025000000111,0.5547800000002212,0.571444999999926,0.6385375000002114,0.6046075000000428,0.5652150000000234,0.440915000000075,0.4945574999999281,0.4293749999999364,0.02101000000000131,0.6921299999999065,0.7030374999999367,0.48937499999993866,0.9393499999998768,0.7012950000000729,0,0.4107075000001715,0.5045699999999443,0.03363999999999479,0.40138000000041535,4.188632500001113,4.85284750000095,4.231007499999535,294.64453125,686.5234375,734.95703125,716.00390625,685.40625,734.78125,783.76953125,823.18359375,319.04296875,687.5390625,720.19921875,820.8359375,737.41796875,775.37109375,832.0859375,729.41015625,699.38671875,723.2421875,904.00390625,864.34765625,786.60546875,6.65234375,805.3359375,775.28515625,885.17578125,741.15234375,604.23046875,647.11328125,773.33984375,719.5,634.28125,838.140625,735.58203125,747.63671875,809.88671875,775.78515625,107.80078125,818.8828125,866.18359375,640,815.69140625,852.18359375,47.73828125,790.10546875,671.71875,40.89453125,722.44140625,921.609375,1300.46484375,962.79296875,1,1,1,1,40.866482493802245,60.50165036827187,65.92515292743309
