time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load,k8s-2_node_mem,k8s-3_node_mem,k8s-4_node_mem
1721289220,2.507260000000997,0.5391925000000697,0.3716900000000578,0.47908500000005455,0.37938499999995656,0.7100374999998849,0.5786749999998619,0.5151099999997655,0.08897249999996859,0.5809425000001056,0.6066674999999577,0.5440575000000081,0.4513074999999845,0.7266350000000443,0.5534000000000106,0.5896475000000123,0.5762100000004011,0.45452500000010326,1.2308499999997482,15.045625000000202,0.516345000000058,0.012099999999994893,0.5783400000001393,0.601844999999912,0.46754749999990963,0.4953125000002957,0.5314574999999877,0.5286875000001601,0.4419824999999378,0.4993975000002138,0.6158650000000422,0.629740000000254,0.5364724999998316,0.47554250000018794,0.7188375000001201,24.36013750000001,0.02572500000000311,0.4913650000000302,0.48585749999972455,0.4903475000000412,1.5720225000001162,0.4691249999999059,0,0.5639375000001223,0.4538000000002285,0.02426499999999443,0.3759174999999005,2.6818674999989156,4.380157499999648,4.094249999999056,294.3828125,686.46484375,735.33984375,716.03515625,685.35546875,734.86328125,784.0390625,823.1875,319.05078125,687.86328125,720.3984375,820.91796875,737.2265625,775.39453125,832.09375,729.71875,699.26171875,723.265625,904.06640625,864.375,786.60546875,6.48046875,805.09375,775.28125,883.57421875,741.26953125,604.234375,647.11328125,773.33984375,719.49609375,634.203125,838.140625,735.4375,747.64453125,809.88671875,779.75,108.35546875,818.62890625,866.18359375,640.03125,815.77734375,852.08984375,47.73828125,790.13671875,671.75,40.89453125,722.4609375,921.59375,1301.5234375,962.80078125,1,1,1,1,40.91958860239777,60.36457180116203,66.03002094427649
1721289221,2.507260000000997,0.5391925000000697,0.3716900000000578,0.47908500000005455,0.37938499999995656,0.7100374999998849,0.5786749999998619,0.5151099999997655,0.08897249999996859,0.5809425000001056,0.6066674999999577,0.5440575000000081,0.4513074999999845,0.7266350000000443,0.5534000000000106,0.5896475000000123,0.5762100000004011,0.45452500000010326,1.2308499999997482,15.045625000000202,0.516345000000058,0.012099999999994893,0.5783400000001393,0.601844999999912,0.46754749999990963,0.4953125000002957,0.5314574999999877,0.5286875000001601,0.4419824999999378,0.4993975000002138,0.6158650000000422,0.629740000000254,0.5364724999998316,0.47554250000018794,0.7188375000001201,24.36013750000001,0.02572500000000311,0.4913650000000302,0.48585749999972455,0.4903475000000412,1.5720225000001162,0.4691249999999059,0,0.5639375000001223,0.4538000000002285,0.02426499999999443,0.3759174999999005,2.6818674999989156,4.380157499999648,4.094249999999056,294.3828125,686.46484375,735.33984375,716.03515625,685.35546875,734.86328125,784.0390625,823.1875,319.05078125,687.86328125,720.3984375,820.91796875,737.2265625,775.39453125,832.09375,729.71875,699.26171875,723.265625,904.06640625,864.375,786.60546875,6.48046875,805.09375,775.28125,883.57421875,741.26953125,604.234375,647.11328125,773.33984375,719.49609375,634.203125,838.140625,735.4375,747.64453125,809.88671875,779.75,108.35546875,818.62890625,866.18359375,640.03125,815.77734375,852.08984375,47.73828125,790.13671875,671.75,40.89453125,722.4609375,921.59375,1301.5234375,962.80078125,1,1,1,1,40.91958860239777,60.33834871282028,66.03002094427649
1721289222,0.7751025000004576,0.5391925000000697,0.4573350000001142,0.618650000000116,0.5083775000002788,0.7100374999998849,0.6441075000000752,0.4836774999998284,0.11073249999999034,0.4887174999998934,0.6066674999999577,0.6229050000001735,0.39040999999997444,0.4244374999998968,0.5962099999999282,0.572985000000017,0.5762100000004011,0.5429300000002968,0.9056249999997591,15.045625000000202,0.6272474999997257,0.012099999999994893,0.5783400000001393,0.601844999999912,0.6084050000004027,0.4616950000001907,0.5314574999999877,0.6286250000002269,0.4419824999999378,0.5219325000001618,0.5202049999999758,0.5337625000004209,0.5364724999998316,0.32059500000030994,0.6006475000000933,48.35854000000012,0.02572500000000311,0.552117499999838,0.48585749999972455,0.6087325000001442,1.6609499999998434,0.4691249999999059,0,0.6455375000001595,0.4538000000002285,0.02426499999999443,0.5542599999998288,3.8768374999991555,4.382667499999648,4.094249999999056,294.3828125,686.46484375,735.36328125,716.03515625,685.35546875,734.86328125,784.0625,823.1875,319.046875,687.86328125,720.3984375,820.91796875,737.2265625,775.39453125,832.0625,729.6953125,699.26171875,723.2421875,904.00390625,864.375,786.609375,6.48046875,805.09375,775.28125,883.578125,741.26953125,604.234375,647.08203125,773.33984375,719.49609375,634.20703125,838.140625,735.4375,747.64453125,809.88671875,779.72265625,108.35546875,818.62890625,866.18359375,640.03125,815.875,852.08984375,47.73828125,790.13671875,671.75,40.89453125,722.44140625,921.59375,1301.5234375,962.80078125,1,1,1,1,40.91958860239777,60.33834871282028,66.03002094427649
1721289223,0.7751025000004576,0.5391925000000697,0.4573350000001142,0.618650000000116,0.5083775000002788,0.7100374999998849,0.6441075000000752,0.4836774999998284,0.11073249999999034,0.4887174999998934,0.6066674999999577,0.6229050000001735,0.39040999999997444,0.4244374999998968,0.5962099999999282,0.572985000000017,0.5762100000004011,0.5429300000002968,0.9056249999997591,15.045625000000202,0.6272474999997257,0.012099999999994893,0.5783400000001393,0.601844999999912,0.6084050000004027,0.4616950000001907,0.5314574999999877,0.6286250000002269,0.4419824999999378,0.5219325000001618,0.5202049999999758,0.5337625000004209,0.5364724999998316,0.32059500000030994,0.6006475000000933,48.35854000000012,0.02572500000000311,0.552117499999838,0.48585749999972455,0.6087325000001442,1.6609499999998434,0.4691249999999059,0,0.6455375000001595,0.4538000000002285,0.02426499999999443,0.5542599999998288,3.8768374999991555,4.382667499999648,4.094249999999056,294.3828125,686.46484375,735.36328125,716.03515625,685.35546875,734.86328125,784.0625,823.1875,319.046875,687.86328125,720.3984375,820.91796875,737.2265625,775.39453125,832.0625,729.6953125,699.26171875,723.2421875,904.00390625,864.375,786.609375,6.48046875,805.09375,775.28125,883.578125,741.26953125,604.234375,647.08203125,773.33984375,719.49609375,634.20703125,838.140625,735.4375,747.64453125,809.88671875,779.72265625,108.35546875,818.62890625,866.18359375,640.03125,815.875,852.08984375,47.73828125,790.13671875,671.75,40.89453125,722.44140625,921.59375,1301.5234375,962.80078125,1,1,1,1,40.91958860239777,60.33834871282028,66.04443999110418
1721289224,0.7751025000004576,0.5391925000000697,0.4573350000001142,0.618650000000116,0.5083775000002788,0.7100374999998849,0.6441075000000752,0.4836774999998284,0.11073249999999034,0.4887174999998934,0.6066674999999577,0.6229050000001735,0.39040999999997444,0.4244374999998968,0.5962099999999282,0.572985000000017,0.6832550000004289,0.5429300000002968,0.9056249999997591,15.045625000000202,0.6272474999997257,0.012099999999994893,0.5783400000001393,0.4689874999996846,0.6084050000004027,0.4616950000001907,0.39465750000005073,0.6286250000002269,0.5442399999998315,0.5219325000001618,0.5202049999999758,0.5337625000004209,0.5364724999998316,0.32059500000030994,0.6006475000000933,48.35854000000012,0.028385000000012987,0.552117499999838,0.41613249999954866,0.6087325000001442,1.6609499999998434,0.6107299999999327,0,0.6455375000001595,0.4538000000002285,0.024049999999995464,0.5542599999998288,3.8768374999991555,4.382667499999648,3.86202250000117,294.3828125,686.46484375,735.36328125,716.03515625,685.35546875,734.86328125,784.0625,823.1875,319.046875,687.86328125,720.3984375,820.91796875,737.2265625,775.39453125,832.0625,729.6953125,699.26171875,723.2421875,904.00390625,864.375,786.609375,6.48046875,805.09375,775.28515625,883.578125,741.26953125,604.234375,647.08203125,773.34375,719.49609375,634.20703125,838.140625,735.4375,747.64453125,809.88671875,779.72265625,108.37109375,818.62890625,866.18359375,640.03125,815.875,852.21484375,47.73828125,790.13671875,671.75,40.89453125,722.44140625,921.59375,1301.5234375,964.46875,1,1,1,1,40.89004176149027,60.33834871282028,66.04443999110418
1721289225,0.7751025000004576,0.5391925000000697,0.4573350000001142,0.618650000000116,0.5083775000002788,0.7100374999998849,0.6441075000000752,0.4836774999998284,0.11073249999999034,0.4887174999998934,0.6066674999999577,0.6229050000001735,0.39040999999997444,0.4244374999998968,0.5962099999999282,0.572985000000017,0.6832550000004289,0.5429300000002968,0.9056249999997591,15.045625000000202,0.6272474999997257,0.012099999999994893,0.5783400000001393,0.4689874999996846,0.6084050000004027,0.4616950000001907,0.39465750000005073,0.6286250000002269,0.5442399999998315,0.5219325000001618,0.5202049999999758,0.5337625000004209,0.5364724999998316,0.32059500000030994,0.6006475000000933,48.35854000000012,0.028385000000012987,0.552117499999838,0.41613249999954866,0.6087325000001442,1.6609499999998434,0.6107299999999327,0,0.6455375000001595,0.4538000000002285,0.024049999999995464,0.5542599999998288,3.8768374999991555,4.382667499999648,3.86202250000117,294.3828125,686.46484375,735.36328125,716.03515625,685.35546875,734.86328125,784.0625,823.1875,319.046875,687.86328125,720.3984375,820.91796875,737.2265625,775.39453125,832.0625,729.6953125,699.26171875,723.2421875,904.00390625,864.375,786.609375,6.48046875,805.09375,775.28515625,883.578125,741.26953125,604.234375,647.08203125,773.34375,719.49609375,634.20703125,838.140625,735.4375,747.64453125,809.88671875,779.72265625,108.37109375,818.62890625,866.18359375,640.03125,815.875,852.21484375,47.73828125,790.13671875,671.75,40.89453125,722.44140625,921.59375,1301.5234375,964.46875,1,1,1,1,40.89004176149027,60.33834871282028,66.04443999110418
1721289226,0.7751025000004576,0.5391925000000697,0.4573350000001142,0.618650000000116,0.5083775000002788,0.7100374999998849,0.6441075000000752,0.4836774999998284,0.11073249999999034,0.4887174999998934,0.6066674999999577,0.6229050000001735,0.39040999999997444,0.4244374999998968,0.5962099999999282,0.572985000000017,0.6832550000004289,0.5429300000002968,0.9056249999997591,15.045625000000202,0.6272474999997257,0.012099999999994893,0.5783400000001393,0.4689874999996846,0.6084050000004027,0.4616950000001907,0.39465750000005073,0.6286250000002269,0.5442399999998315,0.5219325000001618,0.5202049999999758,0.5337625000004209,0.5364724999998316,0.32059500000030994,0.6006475000000933,48.35854000000012,0.028385000000012987,0.552117499999838,0.41613249999954866,0.6087325000001442,1.6609499999998434,0.6107299999999327,0,0.6455375000001595,0.4538000000002285,0.024049999999995464,0.5542599999998288,3.8768374999991555,4.382667499999648,3.86202250000117,294.3828125,686.46484375,735.36328125,716.03515625,685.35546875,734.86328125,784.0625,823.1875,319.046875,687.86328125,720.3984375,820.91796875,737.2265625,775.39453125,832.0625,729.6953125,699.26171875,723.2421875,904.00390625,864.375,786.609375,6.48046875,805.09375,775.28515625,883.578125,741.26953125,604.234375,647.08203125,773.34375,719.49609375,634.20703125,838.140625,735.4375,747.64453125,809.88671875,779.72265625,108.37109375,818.62890625,866.18359375,640.03125,815.875,852.21484375,47.73828125,790.13671875,671.75,40.89453125,722.44140625,921.59375,1301.5234375,964.46875,1,1,1,1,40.89004176149027,60.346144766111074,66.04443999110418
1721289227,4.033617499999309,0.639027499999827,0.4935550000001854,0.5242250000000581,0.5083775000002788,0.721787500000346,0.5516425000001846,0.4836774999998284,0.11073249999999034,0.5892624999998476,0.5832325000000083,0.5439100000003805,0.5032399999998916,0.6212825000000066,0.5962099999999282,0.572985000000017,0.6832550000004289,0.6043675000003647,0.48622749999992726,15.310957500000768,0.6272474999997257,0.012099999999994893,0.5783400000001393,0.4689874999996846,0.6084050000004027,0.4616950000001907,0.39465750000005073,0.48887250000007043,0.5442399999998315,0.6142800000000648,0.4607924999999114,0.5337625000004209,0.5364724999998316,0.481622500000185,0.4665199999999458,71.71398750000009,0.028385000000012987,0.48365749999987884,0.41613249999954866,0.5069225000002575,1.4468724999997562,0.6107299999999327,0,0.5006475000001842,0.5358725000002096,0.024049999999995464,0.4491224999998167,3.7597224999992567,5.024455000000182,3.86202250000117,294.37890625,686.40234375,735.375,716.03515625,685.35546875,734.8359375,784.0625,823.1875,319.046875,687.76171875,720.26953125,820.91796875,737.21484375,775.40234375,832.0625,729.6953125,699.26171875,723.23828125,904.00390625,863.86328125,786.609375,6.48046875,805.09375,775.28515625,883.578125,741.26953125,604.234375,647.08203125,773.34375,719.5,634.20703125,838.140625,735.4375,747.63671875,809.88671875,779.71875,108.37109375,818.62890625,866.18359375,640.03125,815.875,852.21484375,47.73828125,790.13671875,671.7734375,40.89453125,722.44140625,921.59375,1301.5390625,964.46875,1,1,1,1,40.89004176149027,60.346144766111074,66.04443999110418
1721289228,4.033617499999309,0.639027499999827,0.4935550000001854,0.5242250000000581,0.5083775000002788,0.721787500000346,0.5516425000001846,0.4836774999998284,0.11073249999999034,0.5892624999998476,0.5832325000000083,0.5439100000003805,0.5032399999998916,0.6212825000000066,0.5962099999999282,0.572985000000017,0.6832550000004289,0.6043675000003647,0.48622749999992726,15.310957500000768,0.6272474999997257,0.012099999999994893,0.5783400000001393,0.4689874999996846,0.6084050000004027,0.4616950000001907,0.39465750000005073,0.48887250000007043,0.5442399999998315,0.6142800000000648,0.4607924999999114,0.5337625000004209,0.5364724999998316,0.481622500000185,0.4665199999999458,71.71398750000009,0.028385000000012987,0.48365749999987884,0.41613249999954866,0.5069225000002575,1.4468724999997562,0.6107299999999327,0,0.5006475000001842,0.5358725000002096,0.024049999999995464,0.4491224999998167,3.7597224999992567,5.024455000000182,3.86202250000117,294.37890625,686.40234375,735.375,716.03515625,685.35546875,734.8359375,784.0625,823.1875,319.046875,687.76171875,720.26953125,820.91796875,737.21484375,775.40234375,832.0625,729.6953125,699.26171875,723.23828125,904.00390625,863.86328125,786.609375,6.48046875,805.09375,775.28515625,883.578125,741.26953125,604.234375,647.08203125,773.34375,719.5,634.20703125,838.140625,735.4375,747.63671875,809.88671875,779.71875,108.37109375,818.62890625,866.18359375,640.03125,815.875,852.21484375,47.73828125,790.13671875,671.7734375,40.89453125,722.44140625,921.59375,1301.5390625,964.46875,1,1,1,1,40.89004176149027,60.346144766111074,66.00352900061341
1721289229,4.033617499999309,0.639027499999827,0.4935550000001854,0.5242250000000581,0.5083775000002788,0.721787500000346,0.5516425000001846,0.4836774999998284,0.11073249999999034,0.5892624999998476,0.5832325000000083,0.5439100000003805,0.5032399999998916,0.6212825000000066,0.5962099999999282,0.572985000000017,0.4812024999998244,0.6043675000003647,0.48622749999992726,15.310957500000768,0.6272474999997257,0.012099999999994893,0.4523224999996956,0.527414999999678,0.6084050000004027,0.4616950000001907,0.45422250000001446,0.48887250000007043,0.38324750000015234,0.6142800000000648,0.4607924999999114,0.5337625000004209,0.5050149999996734,0.481622500000185,0.4665199999999458,71.71398750000009,0.028385000000012987,0.48365749999987884,0.5025149999994483,0.5069225000002575,1.4468724999997562,0.6063374999999384,0,0.5006475000001842,0.5358725000002096,0.02981499999999748,0.4491224999998167,3.7597224999992567,5.024455000000182,3.8650650000011715,294.37890625,686.40234375,735.375,716.03515625,685.35546875,734.8359375,784.0625,823.1875,319.046875,687.76171875,720.26953125,820.91796875,737.21484375,775.40234375,832.0625,729.6953125,699.26171875,723.23828125,904.00390625,863.86328125,786.609375,6.48046875,805.09375,775.28515625,883.578125,741.26953125,604.234375,647.08203125,773.34375,719.5,634.20703125,838.140625,735.47265625,747.63671875,809.88671875,779.71875,108.37109375,818.62890625,866.1796875,640.03125,815.875,852.21484375,47.73828125,790.13671875,671.7734375,40.89453125,722.44140625,921.59375,1301.5390625,964.46875,1,1,1,1,40.899108658079754,60.346144766111074,66.00352900061341
