time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load,k8s-2_node_cpu,k8s-3_node_cpu,k8s-4_node_cpu
1721318790,3.7730975,0.5507525,0.4858625,0.39153,0.4094025,0.4135325,0.54476,0.49032,0.12244,0.4827225,0.4757325,0.51448,0.5427225,0.4832625,0.5604725,0.47822,0.5598975,0.4421075,0.58152,9.1853825,0.6098275,0.01634,0.428025,0.4769525,0.6992075,0.6135425,0.4846925,0.6866725,0.6624175,0.4896725,0.570745,0.5000625,0.6565825,0.5579275,0.6261825,0.4603175,0.0222925,0.5549875,0.6454575,0.64393,0.4177225,0.627645,0,0.418555,0.4157,0.02596,0.4182075,3.848905,3.68024,4.06725,294.40625,672.8085938,732.1835938,698.203125,662.3007813,710.5976563,780.40625,832.1757813,319.0429688,680.1914063,717.0585938,813.3125,733.40625,772.1289063,829.5390625,726.2226563,697.9335938,718.7851563,884.2578125,1064.574219,782.6289063,6.546875,797.7773438,771.6796875,999.2617188,737.4960938,598.484375,636.8945313,769.8007813,703.265625,630.7539063,819.3203125,733.7734375,743.9765625,802.1601563,837.40625,103.6289063,797.484375,930.421875,636.3242188,893.4414063,848.2539063,47.89453125,788.5390625,660.0195313,40.89453125,718.0664063,895.09375,1837.554688,962.8789063,1,1,1,0,30.191215,35.2933175,45.5442275
1721318791,3.7730975,0.5507525,0.4858625,0.39153,0.4094025,0.4135325,0.54476,0.49032,0.12244,0.4827225,0.4757325,0.51448,0.5427225,0.4832625,0.5604725,0.47822,0.5598975,0.4421075,0.58152,9.1853825,0.6098275,0.01634,0.428025,0.4769525,0.6992075,0.6135425,0.4846925,0.6866725,0.6624175,0.4896725,0.570745,0.5000625,0.6565825,0.5579275,0.6261825,0.4603175,0.0222925,0.5549875,0.6454575,0.64393,0.4177225,0.627645,0,0.418555,0.4157,0.02596,0.4182075,3.848905,3.68024,4.06725,294.40625,672.8085938,732.1835938,698.203125,662.3007813,710.5976563,780.40625,832.1757813,319.0429688,680.1914063,717.0585938,813.3125,733.40625,772.1289063,829.5390625,726.2226563,697.9335938,718.7851563,884.2578125,1064.574219,782.6289063,6.546875,797.7773438,771.6796875,999.2617188,737.4960938,598.484375,636.8945313,769.8007813,703.265625,630.7539063,819.3203125,733.7734375,743.9765625,802.1601563,837.40625,103.6289063,797.484375,930.421875,636.3242188,893.4414063,848.2539063,47.89453125,788.5390625,660.0195313,40.89453125,718.0664063,895.09375,1837.554688,962.8789063,1,1,1,0,30.191215,35.7683175,45.5442275
1721318792,3.715855,0.5507525,0.5758725,0.5102675,0.4159625,0.5055175,0.4393975,0.49032,0.12244,0.3929325,0.6636825,0.40993,0.406975,0.401615,0.44406,0.47822,0.5598975,0.5204825,0.58152,7.0665075,0.53593,0.01824,0.428025,0.4769525,0.7696125,0.479085,0.4846925,0.5902825,0.6624175,0.4440275,0.4850975,0.6108,0.6565825,0.39655,0.721115,0.5068875,0.0222925,0.54315,0.6454575,0.64393,0.5773375,0.627645,0,0.418555,0.4157,0.02596,0.6089075,3.0349575,5.1281225,4.06725,294.4023438,672.8085938,732.1796875,698.2304688,662.296875,710.5976563,780.40625,832.1757813,319.0429688,680.1914063,717.0585938,813.3125,733.4101563,772.1289063,829.5390625,726.2226563,697.9335938,718.7851563,884.2578125,1064.574219,782.6289063,6.54296875,797.7773438,771.6796875,999.234375,737.4960938,598.484375,636.8945313,769.8007813,703.2617188,630.7539063,819.3203125,733.7734375,743.9765625,802.1601563,837.7109375,103.6289063,797.5117188,930.421875,636.3242188,893.4453125,848.2539063,47.89453125,788.5390625,660.0195313,40.89453125,718.0664063,895.1015625,1837.550781,962.8789063,1,1,1,0,30.191215,39.215945,51.2647025
1721318793,3.715855,0.5507525,0.5758725,0.5102675,0.4159625,0.5055175,0.4393975,0.49032,0.12244,0.3929325,0.6636825,0.40993,0.406975,0.401615,0.44406,0.47822,0.5598975,0.5204825,0.58152,7.0665075,0.53593,0.01824,0.428025,0.4769525,0.7696125,0.479085,0.4846925,0.5902825,0.6624175,0.4440275,0.4850975,0.6108,0.6565825,0.39655,0.721115,0.5068875,0.0222925,0.54315,0.6454575,0.64393,0.5773375,0.627645,0,0.418555,0.4157,0.02596,0.6089075,3.0349575,5.1281225,4.06725,294.4023438,672.8085938,732.1796875,698.2304688,662.296875,710.5976563,780.40625,832.1757813,319.0429688,680.1914063,717.0585938,813.3125,733.4101563,772.1289063,829.5390625,726.2226563,697.9335938,718.7851563,884.2578125,1064.574219,782.6289063,6.54296875,797.7773438,771.6796875,999.234375,737.4960938,598.484375,636.8945313,769.8007813,703.2617188,630.7539063,819.3203125,733.7734375,743.9765625,802.1601563,837.7109375,103.6289063,797.5117188,930.421875,636.3242188,893.4453125,848.2539063,47.89453125,788.5390625,660.0195313,40.89453125,718.0664063,895.1015625,1837.550781,962.8789063,1,1,1,1,30.191215,39.215945,49.8647025
1721318794,3.715855,0.5507525,0.5758725,0.5102675,0.4159625,0.5055175,0.4393975,0.49032,0.12244,0.3929325,0.6636825,0.40993,0.406975,0.401615,0.44406,0.47822,0.58938,0.5204825,0.58152,7.0665075,0.53593,0.01824,0.5726975,0.4769525,0.7696125,0.479085,0.4157475,0.5902825,0.6687125,0.4440275,0.4850975,0.6108,0.5930075,0.39655,0.721115,0.5068875,0.019555,0.54315,0.6084525,0.64393,0.5773375,0.5260175,0,0.418555,0.4157,0.0301925,0.6089075,3.0349575,5.1281225,4.7141275,294.4023438,672.8085938,732.1796875,698.2304688,662.296875,710.5976563,780.40625,832.1757813,319.0429688,680.1914063,717.0585938,813.3125,733.4101563,772.1289063,829.5390625,726.2226563,697.9101563,718.7851563,884.2578125,1064.574219,782.6289063,6.54296875,797.6992188,771.6796875,999.234375,737.4960938,598.484375,636.8945313,769.8007813,703.2617188,630.7539063,819.3203125,733.7734375,743.9765625,802.1601563,837.7109375,103.6367188,797.5117188,930.4492188,636.3242188,893.4453125,848.3554688,47.89453125,788.5390625,660.0195313,40.89453125,718.0664063,895.1015625,1837.550781,962.9726563,1,1,1,1,34.4717425,39.215945,49.8647025
1721318795,3.715855,0.5507525,0.5758725,0.5102675,0.4159625,0.5055175,0.4393975,0.49032,0.12244,0.3929325,0.6636825,0.40993,0.406975,0.401615,0.44406,0.47822,0.58938,0.5204825,0.58152,7.0665075,0.53593,0.01824,0.5726975,0.4769525,0.7696125,0.479085,0.4157475,0.5902825,0.6687125,0.4440275,0.4850975,0.6108,0.5930075,0.39655,0.721115,0.5068875,0.019555,0.54315,0.6084525,0.64393,0.5773375,0.5260175,0,0.418555,0.4157,0.0301925,0.6089075,3.0349575,5.1281225,4.7141275,294.4023438,672.8085938,732.1796875,698.2304688,662.296875,710.5976563,780.40625,832.1757813,319.0429688,680.1914063,717.0585938,813.3125,733.4101563,772.1289063,829.5390625,726.2226563,697.9101563,718.7851563,884.2578125,1064.574219,782.6289063,6.54296875,797.6992188,771.6796875,999.234375,737.4960938,598.484375,636.8945313,769.8007813,703.2617188,630.7539063,819.3203125,733.7734375,743.9765625,802.1601563,837.7109375,103.6367188,797.5117188,930.4492188,636.3242188,893.4453125,848.3554688,47.89453125,788.5390625,660.0195313,40.89453125,718.0664063,895.1015625,1837.550781,962.9726563,1,1,1,1,34.4717425,39.215945,49.8647025
1721318796,3.715855,0.5507525,0.5758725,0.5102675,0.4159625,0.5055175,0.4393975,0.49032,0.12244,0.3929325,0.6636825,0.40993,0.406975,0.401615,0.44406,0.47822,0.58938,0.5204825,0.58152,7.0665075,0.53593,0.01824,0.5726975,0.4769525,0.7696125,0.479085,0.4157475,0.5902825,0.6687125,0.4440275,0.4850975,0.6108,0.5930075,0.39655,0.721115,0.5068875,0.019555,0.54315,0.6084525,0.64393,0.5773375,0.5260175,0,0.418555,0.4157,0.0301925,0.6089075,3.0349575,5.1281225,4.7141275,294.4023438,672.8085938,732.1796875,698.2304688,662.296875,710.5976563,780.40625,832.1757813,319.0429688,680.1914063,717.0585938,813.3125,733.4101563,772.1289063,829.5390625,726.2226563,697.9101563,718.7851563,884.2578125,1064.574219,782.6289063,6.54296875,797.6992188,771.6796875,999.234375,737.4960938,598.484375,636.8945313,769.8007813,703.2617188,630.7539063,819.3203125,733.7734375,743.9765625,802.1601563,837.7109375,103.6367188,797.5117188,930.4492188,636.3242188,893.4453125,848.3554688,47.89453125,788.5390625,660.0195313,40.89453125,718.0664063,895.1015625,1837.550781,962.9726563,1,1,1,1,34.4717425,36.815945,49.8647025
1721318797,3.9027825,1.0396725,0.5936825,0.4221475,0.51012,0.4296375,0.40299,0.60604,0.109935,0.5165125,0.4119875,0.492855,0.4623675,0.4280575,0.4924475,0.4883825,0.58938,0.339985,0.5775375,8.5204925,0.479065,0.01824,0.5726975,0.4769525,0.5092875,0.438115,0.4157475,0.65361,0.6687125,0.5603975,0.47505,0.491625,0.5930075,0.39655,0.6148925,0.60317,0.019555,0.5365375,0.6084525,0.5276075,0.6901175,0.5260175,0,0.4961175,0.5227625,0.0301925,0.520045,3.0327225,4.6650675,4.7141275,294.4023438,672.8554688,732.1757813,698.2304688,662.2929688,710.5976563,780.40625,832.1210938,319.046875,680.2148438,717.0585938,813.3164063,733.4101563,772.125,829.4648438,726.2226563,697.9101563,718.7851563,884.3085938,1064.597656,782.65625,6.54296875,797.6992188,771.6796875,999.2304688,737.4921875,598.484375,636.9453125,769.8007813,703.265625,630.7539063,819.3203125,733.7734375,743.9765625,802.1601563,837.7382813,103.6367188,797.5117188,930.4492188,636.375,893.4492188,848.3554688,47.89453125,788.5351563,660.0195313,40.89453125,718.0664063,895.1015625,1837.550781,962.9726563,1,1,1,1,34.4717425,35.116545,50.257545
1721318798,3.9027825,1.0396725,0.5936825,0.4221475,0.51012,0.4296375,0.40299,0.60604,0.109935,0.5165125,0.4119875,0.492855,0.4623675,0.4280575,0.4924475,0.4883825,0.58938,0.339985,0.5775375,8.5204925,0.479065,0.01824,0.5726975,0.4769525,0.5092875,0.438115,0.4157475,0.65361,0.6687125,0.5603975,0.47505,0.491625,0.5930075,0.39655,0.6148925,0.60317,0.019555,0.5365375,0.6084525,0.5276075,0.6901175,0.5260175,0,0.4961175,0.5227625,0.0301925,0.520045,3.0327225,4.6650675,4.7141275,294.4023438,672.8554688,732.1757813,698.2304688,662.2929688,710.5976563,780.40625,832.1210938,319.046875,680.2148438,717.0585938,813.3164063,733.4101563,772.125,829.4648438,726.2226563,697.9101563,718.7851563,884.3085938,1064.597656,782.65625,6.54296875,797.6992188,771.6796875,999.2304688,737.4921875,598.484375,636.9453125,769.8007813,703.265625,630.7539063,819.3203125,733.7734375,743.9765625,802.1601563,837.7382813,103.6367188,797.5117188,930.4492188,636.375,893.4492188,848.3554688,47.89453125,788.5351563,660.0195313,40.89453125,718.0664063,895.1015625,1837.550781,962.9726563,1,1,1,1,34.4717425,35.116545,51.082545
1721318799,3.9027825,1.0396725,0.5936825,0.4221475,0.51012,0.4296375,0.40299,0.60604,0.109935,0.5165125,0.4119875,0.492855,0.4623675,0.4280575,0.4924475,0.4883825,0.6979375,0.339985,0.5775375,8.5204925,0.479065,0.01824,0.5726975,0.4091975,0.5092875,0.438115,0.410415,0.65361,0.645145,0.5603975,0.47505,0.491625,0.5709975,0.39655,0.6148925,0.60317,0.0275575,0.5365375,0.4939675,0.5276075,0.6901175,0.5964625,0,0.4961175,0.5227625,0.02696,0.520045,3.0327225,4.6650675,4.2692925,294.4023438,672.8554688,732.1757813,698.2304688,662.2929688,710.5976563,780.40625,832.1210938,319.046875,680.2148438,717.0585938,813.3164063,733.4101563,772.125,829.4648438,726.2226563,697.8554688,718.7851563,884.3085938,1064.597656,782.65625,6.54296875,797.6992188,771.6796875,999.2304688,737.4921875,598.5117188,636.9453125,769.8046875,703.265625,630.7539063,819.3203125,733.796875,743.9765625,802.1601563,837.7382813,103.6523438,797.5117188,930.4492188,636.375,893.4492188,848.4257813,47.89453125,788.5351563,660.0195313,40.89453125,718.0664063,895.1015625,1837.550781,962.9726563,1,1,1,1,33.8075475,35.116545,51.082545
