time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load,k8s-2_node_cpu,k8s-3_node_cpu,k8s-4_node_cpu,k8s-2_node_mem,k8s-3_node_mem,k8s-4_node_mem
1721284998,2.7339,0.50943,0.47241,0.5051775,0.54841,0.5935,0.45631,0.4144725,0.0891375,0.46592,0.3715475,0.4537225,0.46009,0.4958925,0.302665,0.495535,0.5537325,0.386295,0.56221,7.987685,0.512525,0.0127775,0.43375,0.473815,0.4584375,0.5112275,0.422545,0.53782,0.55088,0.485985,0.4292875,0.4325575,0.5381,0.59976,0.372265,0.6864225,0.0290325,0.402445,0.4882825,0.378175,41.4412475,0.56623,0,0.397325,0.3413925,0.0240475,0.4492325,3.4020975,3.594775,3.790185,294.3046875,686.5898438,737.4570313,717.0585938,687.15625,735.75,785.59375,825.1054688,319.0507813,709.1914063,719.984375,821.6679688,737.2148438,775.1328125,833.1484375,729.5429688,699.4414063,724.1796875,903.6210938,863.0078125,786.7226563,6.66796875,806.0429688,777.1679688,883.578125,742.2929688,605.1679688,647.1914063,773.4335938,720.4609375,633.9648438,840.0898438,737.4140625,747.6210938,812.8398438,781.109375,104.7890625,819.7773438,866.125,640.1679688,812.390625,852.4375,47.73828125,791.9765625,672.6796875,40.89453125,723.3554688,978.828125,1297.3125,962.7890625,1,1,1,1,9.20625,15.209375,11.021875,40.88776893,60.50460749,65.9442154
1721284999,2.7339,0.50943,0.47241,0.5051775,0.54841,0.5935,0.45631,0.4144725,0.0891375,0.46592,0.3715475,0.4537225,0.46009,0.4958925,0.302665,0.495535,0.6525525,0.386295,0.56221,7.987685,0.512525,0.0127775,0.63961,0.473815,0.4584375,0.5112275,0.422545,0.53782,0.6824525,0.485985,0.4292875,0.4325575,0.4542325,0.59976,0.372265,0.6864225,0.032045,0.402445,0.4196625,0.378175,41.4412475,0.5935625,0,0.397325,0.3413925,0.01995,0.4492325,3.4020975,3.594775,4.7436375,294.3046875,686.5898438,737.4570313,717.0585938,687.15625,735.75,785.59375,825.1054688,319.0507813,709.1914063,719.984375,821.6679688,737.2148438,775.1328125,833.1484375,729.5429688,699.46875,724.1796875,903.6210938,863.0078125,786.7226563,6.66796875,806.0898438,777.1679688,883.578125,742.2929688,605.1679688,647.1914063,773.40625,720.4609375,633.9648438,840.0898438,737.4140625,747.6210938,812.8398438,781.109375,104.7929688,819.7773438,866.125,640.1679688,812.390625,852.1132813,47.73828125,791.9765625,672.6796875,40.89453125,723.3554688,978.828125,1297.3125,962.8203125,1,1,1,1,9.053125,15.209375,11.021875,40.78827746,60.50460749,65.9442154
1721285000,2.7339,0.50943,0.47241,0.5051775,0.54841,0.5935,0.45631,0.4144725,0.0891375,0.46592,0.3715475,0.4537225,0.46009,0.4958925,0.302665,0.495535,0.6525525,0.386295,0.56221,7.987685,0.512525,0.0127775,0.63961,0.473815,0.4584375,0.5112275,0.422545,0.53782,0.6824525,0.485985,0.4292875,0.4325575,0.4542325,0.59976,0.372265,0.6864225,0.032045,0.402445,0.4196625,0.378175,41.4412475,0.5935625,0,0.397325,0.3413925,0.01995,0.4492325,3.4020975,3.594775,4.7436375,294.3046875,686.5898438,737.4570313,717.0585938,687.15625,735.75,785.59375,825.1054688,319.0507813,709.1914063,719.984375,821.6679688,737.2148438,775.1328125,833.1484375,729.5429688,699.46875,724.1796875,903.6210938,863.0078125,786.7226563,6.66796875,806.0898438,777.1679688,883.578125,742.2929688,605.1679688,647.1914063,773.40625,720.4609375,633.9648438,840.0898438,737.4140625,747.6210938,812.8398438,781.109375,104.7929688,819.7773438,866.125,640.1679688,812.390625,852.1132813,47.73828125,791.9765625,672.6796875,40.89453125,723.3554688,978.828125,1297.3125,962.8203125,1,1,1,1,9.053125,15.209375,11.021875,40.78827746,60.50460749,65.9442154
1721285001,2.7339,0.50943,0.47241,0.5051775,0.54841,0.5935,0.45631,0.4144725,0.0891375,0.46592,0.3715475,0.4537225,0.46009,0.4958925,0.302665,0.495535,0.6525525,0.386295,0.56221,7.987685,0.512525,0.0127775,0.63961,0.473815,0.4584375,0.5112275,0.422545,0.53782,0.6824525,0.485985,0.4292875,0.4325575,0.4542325,0.59976,0.372265,0.6864225,0.032045,0.402445,0.4196625,0.378175,41.4412475,0.5935625,0,0.397325,0.3413925,0.01995,0.4492325,3.4020975,3.594775,4.7436375,294.3046875,686.5898438,737.4570313,717.0585938,687.15625,735.75,785.59375,825.1054688,319.0507813,709.1914063,719.984375,821.6679688,737.2148438,775.1328125,833.1484375,729.5429688,699.46875,724.1796875,903.6210938,863.0078125,786.7226563,6.66796875,806.0898438,777.1679688,883.578125,742.2929688,605.1679688,647.1914063,773.40625,720.4609375,633.9648438,840.0898438,737.4140625,747.6210938,812.8398438,781.109375,104.7929688,819.7773438,866.125,640.1679688,812.390625,852.1132813,47.73828125,791.9765625,672.6796875,40.89453125,723.3554688,978.828125,1297.3125,962.8203125,1,1,1,1,9.053125,15.75625,11.021875,40.78827746,60.45216132,65.9442154
1721285002,4.76042,0.5043775,0.584695,0.389245,0.54841,0.436655,0.37697,0.4144725,0.12623,0.53653,0.47952,0.4618875,0.5231175,0.424855,0.5229175,0.495535,0.6525525,0.4718775,0.56221,8.3509325,0.4875975,0.0127775,0.63961,0.473815,0.4696275,0.5112275,0.422545,0.6551775,0.6824525,0.485985,0.5305975,0.4325575,0.4542325,0.59976,0.417675,0.51444,0.032045,0.3438625,0.4196625,0.4561425,41.28047,0.5935625,0,0.481505,0.4439175,0.01995,0.56434,2.8229025,4.290665,4.7436375,294.3007813,686.5664063,737.4609375,717.0585938,687.15625,735.75,785.59375,825.1054688,319.0429688,709.1875,719.9804688,821.6679688,737.2109375,775.1640625,833.1484375,729.5429688,699.46875,724.1757813,903.6210938,862.9296875,786.7265625,6.66796875,806.0898438,777.1679688,883.546875,742.2929688,605.1679688,647.171875,773.40625,720.4609375,634.0195313,840.0898438,737.4140625,747.6210938,812.8164063,781.1679688,104.7929688,819.7773438,866.125,640.171875,812.390625,852.1132813,47.73828125,791.9726563,672.6796875,40.89453125,723.3867188,978.828125,1297.03125,962.8203125,1,1,1,1,9.053125,15.75625,11.021875,40.78827746,60.45216132,65.9442154
1721285003,4.76042,0.5043775,0.584695,0.389245,0.54841,0.436655,0.37697,0.4144725,0.12623,0.53653,0.47952,0.4618875,0.5231175,0.424855,0.5229175,0.495535,0.6525525,0.4718775,0.56221,8.3509325,0.4875975,0.0127775,0.63961,0.473815,0.4696275,0.5112275,0.422545,0.6551775,0.6824525,0.485985,0.5305975,0.4325575,0.4542325,0.59976,0.417675,0.51444,0.032045,0.3438625,0.4196625,0.4561425,41.28047,0.5935625,0,0.481505,0.4439175,0.01995,0.56434,2.8229025,4.290665,4.7436375,294.3007813,686.5664063,737.4609375,717.0585938,687.15625,735.75,785.59375,825.1054688,319.0429688,709.1875,719.9804688,821.6679688,737.2109375,775.1640625,833.1484375,729.5429688,699.46875,724.1757813,903.6210938,862.9296875,786.7265625,6.66796875,806.0898438,777.1679688,883.546875,742.2929688,605.1679688,647.171875,773.40625,720.4609375,634.0195313,840.0898438,737.4140625,747.6210938,812.8164063,781.1679688,104.7929688,819.7773438,866.125,640.171875,812.390625,852.1132813,47.73828125,791.9726563,672.6796875,40.89453125,723.3867188,978.828125,1297.03125,962.8203125,1,1,1,1,9.053125,15.75625,11.384375,40.78827746,60.45216132,65.94885882
1721285004,4.76042,0.5043775,0.584695,0.389245,0.54841,0.436655,0.37697,0.4144725,0.12623,0.53653,0.47952,0.4618875,0.5231175,0.424855,0.5229175,0.495535,0.6676225,0.4718775,0.56221,8.3509325,0.4875975,0.0127775,0.47265,0.5153,0.4696275,0.5112275,0.52231,0.6551775,0.571345,0.485985,0.5305975,0.4325575,0.50198,0.59976,0.417675,0.51444,0.032045,0.3438625,0.461575,0.4561425,41.28047,0.59804,0,0.481505,0.4439175,0.034385,0.56434,2.8229025,4.290665,4.4655675,294.3007813,686.5664063,737.4609375,717.0585938,687.15625,735.75,785.59375,825.1054688,319.0429688,709.1875,719.9804688,821.6679688,737.2109375,775.1640625,833.1484375,729.5429688,699.4921875,724.1757813,903.6210938,862.9296875,786.7265625,6.66796875,806.0898438,777.1914063,883.546875,742.2929688,605.1679688,647.171875,773.40625,720.4609375,634.0195313,840.0898438,737.4101563,747.6210938,812.8164063,781.1679688,104.7929688,819.7773438,866.1445313,640.171875,812.390625,852.0546875,47.73828125,791.9726563,672.6796875,40.89453125,723.3867188,978.828125,1297.03125,963.8476563,2,2,1,1,9.184375,15.75625,11.384375,40.8125699,60.45216132,65.94885882
1721285005,4.76042,0.5043775,0.584695,0.389245,0.54841,0.436655,0.37697,0.4144725,0.12623,0.53653,0.47952,0.4618875,0.5231175,0.424855,0.5229175,0.495535,0.6676225,0.4718775,0.56221,8.3509325,0.4875975,0.0127775,0.47265,0.5153,0.4696275,0.5112275,0.52231,0.6551775,0.571345,0.485985,0.5305975,0.4325575,0.50198,0.59976,0.417675,0.51444,0.032045,0.3438625,0.461575,0.4561425,41.28047,0.59804,0,0.481505,0.4439175,0.034385,0.56434,2.8229025,4.290665,4.4655675,294.3007813,686.5664063,737.4609375,717.0585938,687.15625,735.75,785.59375,825.1054688,319.0429688,709.1875,719.9804688,821.6679688,737.2109375,775.1640625,833.1484375,729.5429688,699.4921875,724.1757813,903.6210938,862.9296875,786.7265625,6.66796875,806.0898438,777.1914063,883.546875,742.2929688,605.1679688,647.171875,773.40625,720.4609375,634.0195313,840.0898438,737.4101563,747.6210938,812.8164063,781.1679688,104.7929688,819.7773438,866.1445313,640.171875,812.390625,852.0546875,47.73828125,791.9726563,672.6796875,40.89453125,723.3867188,978.828125,1297.03125,963.8476563,2,2,1,1,9.184375,15.75625,11.384375,40.8125699,60.45216132,65.94885882
1721285006,4.76042,0.5043775,0.584695,0.389245,0.54841,0.436655,0.37697,0.4144725,0.12623,0.53653,0.47952,0.4618875,0.5231175,0.424855,0.5229175,0.495535,0.6676225,0.4718775,0.56221,8.3509325,0.4875975,0.0127775,0.47265,0.5153,0.4696275,0.5112275,0.52231,0.6551775,0.571345,0.485985,0.5305975,0.4325575,0.50198,0.59976,0.417675,0.51444,0.032045,0.3438625,0.461575,0.4561425,41.28047,0.59804,0,0.481505,0.4439175,0.034385,0.56434,2.8229025,4.290665,4.4655675,294.3007813,686.5664063,737.4609375,717.0585938,687.15625,735.75,785.59375,825.1054688,319.0429688,709.1875,719.9804688,821.6679688,737.2109375,775.1640625,833.1484375,729.5429688,699.4921875,724.1757813,903.6210938,862.9296875,786.7265625,6.66796875,806.0898438,777.1914063,883.546875,742.2929688,605.1679688,647.171875,773.40625,720.4609375,634.0195313,840.0898438,737.4101563,747.6210938,812.8164063,781.1679688,104.7929688,819.7773438,866.1445313,640.171875,812.390625,852.0546875,47.73828125,791.9726563,672.6796875,40.89453125,723.3867188,978.828125,1297.03125,963.8476563,2,2,1,1,9.184375,17.06875,11.384375,40.8125699,60.50314115,65.94885882
1721285007,4.6226125,0.538215,0.4464075,0.4809725,0.4421725,0.493085,0.4540775,0.498445,0.103095,0.438875,0.5708325,0.4618875,0.4357925,0.424855,0.442215,0.4185125,0.6676225,0.441325,0.47183,6.4907425,0.4875975,0.01674,0.47265,0.5153,0.503065,0.4196375,0.52231,0.5397225,0.571345,0.6851975,0.433025,0.5139375,0.50198,0.410845,0.417675,0.51444,0.032045,0.5146625,0.461575,0.55946,71.9502625,0.59804,0,0.58368,0.45907,0.034385,0.5412625,3.281115,4.291885,4.4655675,294.3007813,686.5195313,737.4609375,717.0585938,687.15625,735.75,785.5898438,825.1054688,319.0429688,709.1875,719.9804688,821.6679688,737.2109375,775.1640625,833.1484375,729.5703125,699.4921875,724.1757813,903.6210938,862.9296875,786.7265625,6.66796875,806.0898438,777.1914063,883.546875,742.2929688,605.1679688,647.1523438,773.40625,720.40625,634.0195313,840.0976563,737.4101563,747.625,812.8164063,781.1679688,104.7929688,820.03125,866.1445313,640.1484375,812.6992188,852.0546875,47.73828125,791.9765625,672.6757813,40.89453125,723.3867188,978.8242188,1297.03125,963.8476563,2,2,1,1,9.184375,17.06875,11.384375,40.8125699,60.50314115,65.94885882
