time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load,k8s-2_node_cpu,k8s-3_node_cpu,k8s-4_node_cpu
1721287600,3.9313049999998393,0.8654224999997951,0.48195249999992035,0.4033374999997364,0.5724000000000729,0.48133999999976146,0.3487599999999702,0.487067499999796,0.13216499999998632,0.5829325000001973,0.47271249999994325,0.4436749999999279,0.5024099999999976,0.3847175000001357,0.38136750000006714,0.6168500000001131,0.6300849999999515,0.5246275000001789,0.6664924999998335,8.245429999997214,0.6742049999999722,0.01758999999999844,0.3850900000003321,0.5306824999999549,0.43744249999974727,0.5197699999999372,0.35965250000003834,0.637147500000026,0.4392450000000281,0.4891174999997361,0.5335924999999976,0.7810050000000502,0.603839999999991,0.5938449999999308,1.817147499999692,0.40075000000001637,0.035802500000003956,0.6115825000003383,0.6375924999997552,0.5464924999998289,0.7881649999997365,0.6659824999999842,0,0.5241849999998749,0.45289999999994274,0.026567500000007627,0.670340000000067,3.387502500000022,4.798382499999794,3.8112050000002546,294.27734375,686.44921875,735.125,717.05859375,685.37890625,734.80859375,783.80078125,825.1640625,319.04296875,687.640625,720.125,821.78515625,737.2109375,775.484375,832.0625,729.20703125,699.4453125,723.2421875,903.8359375,863.625,786.76171875,6.58984375,805.06640625,775.28515625,885.26953125,741.5703125,605.18359375,646.94140625,773.33984375,719.5,633.77734375,838.140625,737.4375,747.66796875,809.89453125,775.90625,106.2109375,818.57421875,866.1796875,640.01171875,813.734375,852.0859375,47.73828125,791.97265625,671.75,40.89453125,722.48046875,921.59765625,1300.1796875,962.79296875,1,1,1,1,32.52781250010517,33.150180000013656,47.693732499998504
1721287601,3.9313049999998393,0.8654224999997951,0.48195249999992035,0.4033374999997364,0.5724000000000729,0.48133999999976146,0.3487599999999702,0.487067499999796,0.13216499999998632,0.5829325000001973,0.47271249999994325,0.4436749999999279,0.5024099999999976,0.3847175000001357,0.38136750000006714,0.6168500000001131,0.6300849999999515,0.5246275000001789,0.6664924999998335,8.245429999997214,0.6742049999999722,0.01758999999999844,0.3850900000003321,0.5306824999999549,0.43744249999974727,0.5197699999999372,0.35965250000003834,0.637147500000026,0.4392450000000281,0.4891174999997361,0.5335924999999976,0.7810050000000502,0.603839999999991,0.5938449999999308,1.817147499999692,0.40075000000001637,0.035802500000003956,0.6115825000003383,0.6375924999997552,0.5464924999998289,0.7881649999997365,0.6659824999999842,0,0.5241849999998749,0.45289999999994274,0.026567500000007627,0.670340000000067,3.387502500000022,4.798382499999794,3.8112050000002546,294.27734375,686.44921875,735.125,717.05859375,685.37890625,734.80859375,783.80078125,825.1640625,319.04296875,687.640625,720.125,821.78515625,737.2109375,775.484375,832.0625,729.20703125,699.4453125,723.2421875,903.8359375,863.625,786.76171875,6.58984375,805.06640625,775.28515625,885.26953125,741.5703125,605.18359375,646.94140625,773.33984375,719.5,633.77734375,838.140625,737.4375,747.66796875,809.89453125,775.90625,106.2109375,818.57421875,866.1796875,640.01171875,813.734375,852.0859375,47.73828125,791.97265625,671.75,40.89453125,722.48046875,921.59765625,1300.1796875,962.79296875,1,1,1,1,32.52781250010517,34.20018000004283,47.693732499998504
1721287602,3.9313049999998393,0.595477499999788,0.40318000000013393,0.4033374999997364,0.5467000000001576,0.60383250000001,0.4707874999996875,0.3934599999999478,0.10769749999997914,0.8283000000002972,0.5417299999999159,0.5497174999999289,0.39933499999989414,0.6157249999998272,0.47931500000004235,0.5266100000000051,0.6300849999999515,0.5246275000001789,0.7364499999999907,9.904377499997283,0.7073925000000258,0.01759250000000101,0.3850900000003321,0.5306824999999549,0.5368699999999649,0.43093999999996413,0.35965250000003834,0.7773124999999937,0.4392450000000281,0.4891174999997361,0.5335924999999976,0.5394675000002281,0.603839999999991,0.6153249999999844,0.4454699999996592,0.6135374999999499,0.035802500000003956,0.49671500000016533,0.6375924999997552,0.5464924999998289,0.7488874999997109,0.6659824999999842,0,0.5148275000001945,0.5607749999998646,0.026567500000007627,0.572065000000066,3.4246649999997025,4.449499999999529,3.8112050000002546,294.27734375,686.44921875,735.125,717.05859375,685.35546875,734.8359375,783.76953125,825.1640625,319.04296875,687.921875,720.19140625,821.7890625,737.2109375,775.51171875,832.0625,729.20703125,699.4453125,723.2421875,903.8125,863.72265625,786.61328125,6.58984375,805.06640625,775.28515625,885.296875,741.5703125,605.18359375,647.01953125,773.33984375,719.5,633.77734375,838.140625,737.4375,747.7421875,809.89453125,775.7890625,106.2109375,818.57421875,866.1796875,640.01171875,813.70703125,852.0859375,47.73828125,791.97265625,671.7734375,40.89453125,722.48046875,922.23046875,1300.1796875,962.79296875,1,1,1,1,32.52781250010517,29.647197500040143,44.35752000000027
1721287603,3.9313049999998393,0.595477499999788,0.40318000000013393,0.4033374999997364,0.5467000000001576,0.60383250000001,0.4707874999996875,0.3934599999999478,0.10769749999997914,0.8283000000002972,0.5417299999999159,0.5497174999999289,0.39933499999989414,0.6157249999998272,0.47931500000004235,0.5266100000000051,0.6300849999999515,0.5246275000001789,0.7364499999999907,9.904377499997283,0.7073925000000258,0.01759250000000101,0.3850900000003321,0.5306824999999549,0.5368699999999649,0.43093999999996413,0.35965250000003834,0.7773124999999937,0.4392450000000281,0.4891174999997361,0.5335924999999976,0.5394675000002281,0.603839999999991,0.6153249999999844,0.4454699999996592,0.6135374999999499,0.035802500000003956,0.49671500000016533,0.6375924999997552,0.5464924999998289,0.7488874999997109,0.6659824999999842,0,0.5148275000001945,0.5607749999998646,0.026567500000007627,0.572065000000066,3.4246649999997025,4.449499999999529,3.8112050000002546,294.27734375,686.44921875,735.125,717.05859375,685.35546875,734.8359375,783.76953125,825.1640625,319.04296875,687.921875,720.19140625,821.7890625,737.2109375,775.51171875,832.0625,729.20703125,699.4453125,723.2421875,903.8125,863.72265625,786.61328125,6.58984375,805.06640625,775.28515625,885.296875,741.5703125,605.18359375,647.01953125,773.33984375,719.5,633.77734375,838.140625,737.4375,747.7421875,809.89453125,775.7890625,106.2109375,818.57421875,866.1796875,640.01171875,813.70703125,852.0859375,47.73828125,791.97265625,671.7734375,40.89453125,722.48046875,922.23046875,1300.1796875,962.79296875,1,1,1,1,32.52781250010517,29.647197500040143,44.80752000000279
1721287604,3.9313049999998393,0.595477499999788,0.40318000000013393,0.4033374999997364,0.5467000000001576,0.60383250000001,0.4707874999996875,0.3934599999999478,0.10769749999997914,0.8283000000002972,0.5417299999999159,0.5497174999999289,0.39933499999989414,0.6157249999998272,0.47931500000004235,0.5266100000000051,0.5333225000001107,0.5246275000001789,0.7364499999999907,9.904377499997283,0.7073925000000258,0.01759250000000101,0.3850900000003321,0.5492649999999344,0.5368699999999649,0.43093999999996413,0.48277000000013,0.7773124999999937,0.4392450000000281,0.4891174999997361,0.5335924999999976,0.5394675000002281,0.6001750000001493,0.6153249999999844,0.4454699999996592,0.6135374999999499,0.032147499999994895,0.49671500000016533,0.5479574999998249,0.5464924999998289,0.7488874999997109,0.544659999999908,0,0.5148275000001945,0.5607749999998646,0.035127500000005085,0.572065000000066,3.4246649999997025,4.449499999999529,4.120802499999652,294.27734375,686.44921875,735.125,717.05859375,685.35546875,734.8359375,783.76953125,825.1640625,319.04296875,687.921875,720.19140625,821.7890625,737.2109375,775.51171875,832.0625,729.20703125,699.4453125,723.2421875,903.8125,863.72265625,786.61328125,6.58984375,805.06640625,775.28515625,885.296875,741.5703125,605.18359375,647.01953125,773.33984375,719.5,633.77734375,838.140625,737.43359375,747.7421875,809.89453125,775.7890625,106.2109375,818.57421875,866.16015625,640.01171875,813.70703125,852.0859375,47.73828125,791.97265625,671.7734375,40.89453125,722.48046875,922.23046875,1300.1796875,962.79296875,1,1,1,1,35.21855749999423,29.647197500040143,44.80752000000279
1721287605,3.9313049999998393,0.595477499999788,0.40318000000013393,0.4033374999997364,0.5467000000001576,0.60383250000001,0.4707874999996875,0.3934599999999478,0.10769749999997914,0.8283000000002972,0.5417299999999159,0.5497174999999289,0.39933499999989414,0.6157249999998272,0.47931500000004235,0.5266100000000051,0.5333225000001107,0.5246275000001789,0.7364499999999907,9.904377499997283,0.7073925000000258,0.01759250000000101,0.3850900000003321,0.5492649999999344,0.5368699999999649,0.43093999999996413,0.48277000000013,0.7773124999999937,0.4392450000000281,0.4891174999997361,0.5335924999999976,0.5394675000002281,0.6001750000001493,0.6153249999999844,0.4454699999996592,0.6135374999999499,0.032147499999994895,0.49671500000016533,0.5479574999998249,0.5464924999998289,0.7488874999997109,0.544659999999908,0,0.5148275000001945,0.5607749999998646,0.035127500000005085,0.572065000000066,3.4246649999997025,4.449499999999529,4.120802499999652,294.27734375,686.44921875,735.125,717.05859375,685.35546875,734.8359375,783.76953125,825.1640625,319.04296875,687.921875,720.19140625,821.7890625,737.2109375,775.51171875,832.0625,729.20703125,699.4453125,723.2421875,903.8125,863.72265625,786.61328125,6.58984375,805.06640625,775.28515625,885.296875,741.5703125,605.18359375,647.01953125,773.33984375,719.5,633.77734375,838.140625,737.43359375,747.7421875,809.89453125,775.7890625,106.2109375,818.57421875,866.16015625,640.01171875,813.70703125,852.0859375,47.73828125,791.97265625,671.7734375,40.89453125,722.48046875,922.23046875,1300.1796875,962.79296875,1,1,1,1,35.21855749999423,29.647197500040143,44.80752000000279
1721287606,3.9313049999998393,0.595477499999788,0.40318000000013393,0.4033374999997364,0.5467000000001576,0.60383250000001,0.4707874999996875,0.3934599999999478,0.10769749999997914,0.8283000000002972,0.5417299999999159,0.5497174999999289,0.39933499999989414,0.6157249999998272,0.47931500000004235,0.5266100000000051,0.5333225000001107,0.5246275000001789,0.7364499999999907,9.904377499997283,0.7073925000000258,0.01759250000000101,0.3850900000003321,0.5492649999999344,0.5368699999999649,0.43093999999996413,0.48277000000013,0.7773124999999937,0.4392450000000281,0.4891174999997361,0.5335924999999976,0.5394675000002281,0.6001750000001493,0.6153249999999844,0.4454699999996592,0.6135374999999499,0.032147499999994895,0.49671500000016533,0.5479574999998249,0.5464924999998289,0.7488874999997109,0.544659999999908,0,0.5148275000001945,0.5607749999998646,0.035127500000005085,0.572065000000066,3.4246649999997025,4.449499999999529,4.120802499999652,294.27734375,686.44921875,735.125,717.05859375,685.35546875,734.8359375,783.76953125,825.1640625,319.04296875,687.921875,720.19140625,821.7890625,737.2109375,775.51171875,832.0625,729.20703125,699.4453125,723.2421875,903.8125,863.72265625,786.61328125,6.58984375,805.06640625,775.28515625,885.296875,741.5703125,605.18359375,647.01953125,773.33984375,719.5,633.77734375,838.140625,737.43359375,747.7421875,809.89453125,775.7890625,106.2109375,818.57421875,866.16015625,640.01171875,813.70703125,852.0859375,47.73828125,791.97265625,671.7734375,40.89453125,722.48046875,922.23046875,1300.1796875,962.79296875,1,1,1,1,35.21855749999423,27.72219750000439,44.80752000000279
1721287607,3.4776899999997113,0.6738124999998263,0.5150450000002138,0.49144000000012517,0.45831250000020424,0.6248500000000946,0.4707874999996875,0.4886275000001206,0.10047749999998247,1.2160050000002798,0.6745349999999918,0.4369725000000813,0.5054649999996741,0.5265474999998788,0.49128999999993545,0.40797499999996495,0.5333225000001107,0.4101499999998736,0.6479949999999235,7.900907499997631,0.6301750000000084,0.013560000000003571,0.3850900000003321,0.5492649999999344,0.5526700000001484,0.5456799999998907,0.48277000000013,0.5236924999999815,0.4392450000000281,0.5966399999999794,0.5335924999999976,0.6358800000000997,0.6001750000001493,0.6153249999999844,0.5999449999995932,0.6135374999999499,0.032147499999994895,0.4267200000001026,0.5479574999998249,0.6563174999999433,0.7488874999997109,0.544659999999908,0,0.45527000000021195,0.47129249999983364,0.035127500000005085,0.572065000000066,3.434422500000167,4.366032499998705,4.120802499999652,294.27734375,686.42578125,735.125,717.11328125,685.35546875,734.80859375,783.76953125,825.40625,319.046875,687.93359375,720.140625,821.7890625,737.265625,775.51171875,832.05859375,729.20703125,699.4453125,723.2421875,903.84375,863.72265625,786.61328125,6.58984375,805.06640625,775.28515625,885.29296875,741.60546875,605.18359375,647.01953125,773.33984375,719.49609375,633.77734375,838.14453125,737.43359375,747.7421875,810.3828125,775.7890625,106.2109375,818.57421875,866.16015625,640.484375,813.70703125,852.0859375,47.73828125,791.97265625,671.76953125,40.89453125,722.48046875,922.23046875,1300.19140625,962.79296875,1,1,1,1,35.21855749999423,31.986494999999053,46.2496475000025
1721287608,3.4776899999997113,0.6738124999998263,0.5150450000002138,0.49144000000012517,0.45831250000020424,0.6248500000000946,0.4707874999996875,0.4886275000001206,0.10047749999998247,1.2160050000002798,0.6745349999999918,0.4369725000000813,0.5054649999996741,0.5265474999998788,0.49128999999993545,0.40797499999996495,0.5333225000001107,0.4101499999998736,0.6479949999999235,7.900907499997631,0.6301750000000084,0.013560000000003571,0.3850900000003321,0.5492649999999344,0.5526700000001484,0.5456799999998907,0.48277000000013,0.5236924999999815,0.4392450000000281,0.5966399999999794,0.5335924999999976,0.6358800000000997,0.6001750000001493,0.6153249999999844,0.5999449999995932,0.6135374999999499,0.032147499999994895,0.4267200000001026,0.5479574999998249,0.6563174999999433,0.7488874999997109,0.544659999999908,0,0.45527000000021195,0.47129249999983364,0.035127500000005085,0.572065000000066,3.434422500000167,4.366032499998705,4.120802499999652,294.27734375,686.42578125,735.125,717.11328125,685.35546875,734.80859375,783.76953125,825.40625,319.046875,687.93359375,720.140625,821.7890625,737.265625,775.51171875,832.05859375,729.20703125,699.4453125,723.2421875,903.84375,863.72265625,786.61328125,6.58984375,805.06640625,775.28515625,885.29296875,741.60546875,605.18359375,647.01953125,773.33984375,719.49609375,633.77734375,838.14453125,737.43359375,747.7421875,810.3828125,775.7890625,106.2109375,818.57421875,866.16015625,640.484375,813.70703125,852.0859375,47.73828125,791.97265625,671.76953125,40.89453125,722.48046875,922.23046875,1300.19140625,962.79296875,1,1,1,1,35.21855749999423,31.986494999999053,45.44964750000356
1721287609,3.4776899999997113,0.6738124999998263,0.5150450000002138,0.49144000000012517,0.45831250000020424,0.6248500000000946,0.4707874999996875,0.4886275000001206,0.10047749999998247,1.2160050000002798,0.6745349999999918,0.4369725000000813,0.5054649999996741,0.5265474999998788,0.49128999999993545,0.40797499999996495,0.5440175000001092,0.4101499999998736,0.6479949999999235,7.900907499997631,0.6301750000000084,0.013560000000003571,0.6071625000001292,0.464582500000006,0.5526700000001484,0.5456799999998907,0.5871575000000462,0.5236924999999815,0.5467225000001009,0.5966399999999794,0.5335924999999976,0.6358800000000997,0.45508500000011054,0.6153249999999844,0.5999449999995932,0.6135374999999499,0.03791999999998686,0.4267200000001026,0.5479574999998249,0.6563174999999433,0.7488874999997109,0.6575099999997747,0,0.45527000000021195,0.47129249999983364,0.0319950000000091,0.572065000000066,3.434422500000167,4.366032499998705,3.747537499999592,294.27734375,686.42578125,735.125,717.11328125,685.35546875,734.80859375,783.76953125,825.40625,319.046875,687.93359375,720.140625,821.7890625,737.265625,775.51171875,832.05859375,729.20703125,699.4453125,723.2421875,903.84375,863.72265625,786.61328125,6.58984375,805.09375,775.28515625,885.29296875,741.60546875,605.15625,647.01953125,773.33984375,719.49609375,633.77734375,838.14453125,737.43359375,747.7421875,810.3828125,775.7890625,106.22265625,818.57421875,866.16015625,640.484375,813.70703125,852.08984375,47.73828125,791.97265625,671.76953125,40.89453125,722.48046875,922.23046875,1300.19140625,962.79296875,1,1,1,1,33.53820250001394,31.986494999999053,45.44964750000356
