time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load,k8s-2_node_cpu,k8s-3_node_cpu,k8s-4_node_cpu,k8s-2_node_mem,k8s-3_node_mem,k8s-4_node_mem
1721226940,4.104330000000118,0.828787499999919,0.49417249999990537,0.5340724999999225,0.4274750000000438,0.6600099999998577,3.7832299999999472,0.5192574999999523,0.236040000000024,2.7844074999998725,0.6121600000000171,1.6572174999998877,0.5565649999999778,0.8118424999999263,1.149282500000055,0.8077650000001314,0.5801675000000728,0.7550999999999419,2.0827074999999695,10.096457499998907,0.5398900000000141,0.01727499999999882,0.6283774999999991,0.47285999999999717,1.509549999999962,0.6081799999999761,0.41792000000000945,0.5384850000000085,1.7155275000000358,0.7176100000000929,0.4718775000000619,2.7598999999999307,2.41430500000007,0.3671475000000157,0.6801124999998365,1.8131224999999065,0.020287499999989134,0.5671275000000265,23.025617499999957,0.5184149999999477,3.5333974999997504,0.8477024999999118,0.10383250000000066,0.42288999999996696,0.9642350000000022,0.030942500000010757,0.47365749999997325,3.034404999999945,5.197232499998687,3.969337499999903,303.40234375,701.09765625,750.0703125,722.5234375,697.09765625,759.64453125,802.5234375,838.44140625,321.04296875,721.75390625,737.34375,834.3515625,755.71484375,785.73046875,857.6015625,737.73046875,713.38671875,740.08984375,922.06640625,858.71484375,787.6875,6.52734375,823.55859375,787.43359375,901.42578125,746.50390625,616.99609375,649.26171875,775.52734375,727.55859375,653.53515625,863.24609375,753.234375,762.15234375,830.48828125,791.65625,106.58984375,842.18359375,879.90625,655.0390625,896.64453125,866.51953125,50.93359375,803.78125,688.47265625,40.88671875,740.6796875,984.47265625,1297.05859375,962.8046875,1,0,1,1,12.293750000098939,13.421874999985448,12.256250000004897,41.1325995745646,61.10922930514437,66.73374374665491
1721226941,4.104330000000118,0.828787499999919,0.49417249999990537,0.5340724999999225,0.4274750000000438,0.6600099999998577,3.7832299999999472,0.5192574999999523,0.236040000000024,2.7844074999998725,0.6121600000000171,1.6572174999998877,0.5565649999999778,0.8118424999999263,1.149282500000055,0.8077650000001314,0.5801675000000728,0.7550999999999419,2.0827074999999695,10.096457499998907,0.5398900000000141,0.01727499999999882,0.6283774999999991,0.47285999999999717,1.509549999999962,0.6081799999999761,0.41792000000000945,0.5384850000000085,1.7155275000000358,0.7176100000000929,0.4718775000000619,2.7598999999999307,2.41430500000007,0.3671475000000157,0.6801124999998365,1.8131224999999065,0.020287499999989134,0.5671275000000265,23.025617499999957,0.5184149999999477,3.5333974999997504,0.8477024999999118,0.10383250000000066,0.42288999999996696,0.9642350000000022,0.030942500000010757,0.47365749999997325,3.034404999999945,5.197232499998687,3.969337499999903,303.40234375,701.09765625,750.0703125,722.5234375,697.09765625,759.64453125,802.5234375,838.44140625,321.04296875,721.75390625,737.34375,834.3515625,755.71484375,785.73046875,857.6015625,737.73046875,713.38671875,740.08984375,922.06640625,858.71484375,787.6875,6.52734375,823.55859375,787.43359375,901.42578125,746.50390625,616.99609375,649.26171875,775.52734375,727.55859375,653.53515625,863.24609375,753.234375,762.15234375,830.48828125,791.65625,106.58984375,842.18359375,879.90625,655.0390625,896.64453125,866.51953125,50.93359375,803.78125,688.47265625,40.88671875,740.6796875,984.47265625,1297.05859375,962.8046875,1,0,1,1,12.293750000098939,13.421874999985448,12.256250000004897,41.1325995745646,61.10922930514437,66.73374374665491
1721226942,3.8900325000003027,0.7493774999998948,0.49417249999990537,0.6934174999999243,0.4274750000000438,0.6676550000000248,3.7832299999999472,0.5192574999999523,0.2111574999999988,2.7844074999998725,0.6744624999998905,1.8419374999999147,0.5565649999999778,0.8118424999999263,0.9776600000000715,0.8077650000001314,0.5801675000000728,0.7550999999999419,2.239437500000037,10.096457499998907,0.5398900000000141,0.015130000000000978,0.6283774999999991,0.47285999999999717,1.6120600000000707,0.6081799999999761,0.41792000000000945,0.5384850000000085,1.7155275000000358,0.8338249999999903,0.4718775000000619,3.1249975000000063,2.41430500000007,0.3671475000000157,0.6801124999998365,1.8131224999999065,0.020287499999989134,0.5671275000000265,23.025617499999957,0.5184149999999477,3.44044499999967,0.8477024999999118,0.10383250000000066,0.42288999999996696,1.4477850000000105,0.030942500000010757,0.47365749999997325,3.034404999999945,5.015522499999067,3.969337499999903,303.40234375,701.09765625,750.0703125,722.55859375,697.09765625,759.58203125,802.5234375,838.44140625,321.04296875,721.75390625,737.3203125,834.60546875,755.71484375,785.73046875,857.6015625,737.73046875,713.38671875,740.08984375,922.0703125,858.71484375,787.6875,6.52734375,823.55859375,787.43359375,901.25390625,746.50390625,616.99609375,649.26171875,775.52734375,727.55859375,653.53515625,863.3046875,753.234375,762.15234375,830.48828125,791.65625,106.58984375,842.18359375,879.90625,655.0390625,896.64453125,866.51953125,50.93359375,803.78125,688.4609375,40.88671875,740.6796875,984.47265625,1297.1171875,962.8046875,1,0,1,1,12.293750000098939,13.862500000032014,12.304663082881902,41.1325995745646,61.13833620003255,66.74461912943173
1721226943,3.8900325000003027,0.7493774999998948,0.45187499999997277,0.6934174999999243,0.5346399999999107,0.6676550000000248,4.03718749999996,0.7645399999999825,0.2111574999999988,2.6675199999999677,0.6744624999998905,1.8419374999999147,0.6830124999999043,0.6086249999999894,0.9776600000000715,0.5729725000000485,0.3799050000000648,0.7005825000000243,2.239437500000037,10.096457499998907,0.7154475000000105,0.015130000000000978,0.6283774999999991,0.5048600000000647,1.6120600000000707,0.5369099999998639,0.46617499999996426,0.4260949999999753,1.6312175000000195,0.8338249999999903,0.47363000000004263,3.1249975000000063,2.41430500000007,0.5498149999999669,0.6801124999998365,1.9139275000000566,0.02845999999999682,0.5671275000000265,43.815117500000156,0.5429775000000349,3.44044499999967,0.5947775000001343,0.10383250000000066,0.5548600000000192,1.4477850000000105,0.027512500000002046,0.5802124999999593,3.714964999999504,5.015522499999067,4.339232499999661,303.40234375,701.09765625,749.81640625,722.55859375,697.03125,759.58203125,802.45703125,838.38671875,321.04296875,721.75390625,737.3203125,834.60546875,755.71484375,785.73046875,857.6015625,737.73046875,713.38671875,740.08984375,922.0703125,858.71484375,787.66015625,6.52734375,823.55859375,787.79296875,901.25390625,746.43359375,617.16015625,649.26171875,775.52734375,727.55859375,653.5859375,863.3046875,753.234375,761.90234375,830.48828125,791.61328125,106.60546875,842.18359375,879.671875,655.03515625,896.64453125,866.51953125,50.93359375,803.91015625,688.4609375,40.88671875,740.68359375,983.41015625,1297.1171875,962.8046875,5,0,1,1,12.915624999950523,13.862500000032014,12.304663082881902,41.096820769693984,61.13833620003255,66.74461912943173
1721226944,3.8900325000003027,0.7493774999998948,0.45187499999997277,0.6934174999999243,0.5346399999999107,0.6676550000000248,4.03718749999996,0.7645399999999825,0.2111574999999988,2.6675199999999677,0.6744624999998905,1.8419374999999147,0.6830124999999043,0.6086249999999894,0.9776600000000715,0.5729725000000485,0.3799050000000648,0.7005825000000243,2.239437500000037,10.096457499998907,0.7154475000000105,0.015130000000000978,0.6283774999999991,0.5048600000000647,1.6120600000000707,0.5369099999998639,0.46617499999996426,0.4260949999999753,1.6312175000000195,0.8338249999999903,0.47363000000004263,3.1249975000000063,2.41430500000007,0.5498149999999669,0.6801124999998365,1.9139275000000566,0.02845999999999682,0.5671275000000265,43.815117500000156,0.5429775000000349,3.44044499999967,0.5947775000001343,0.10383250000000066,0.5548600000000192,1.4477850000000105,0.027512500000002046,0.5802124999999593,3.714964999999504,5.015522499999067,4.339232499999661,303.40234375,701.09765625,749.81640625,722.55859375,697.03125,759.58203125,802.45703125,838.38671875,321.04296875,721.75390625,737.3203125,834.60546875,755.71484375,785.73046875,857.6015625,737.73046875,713.38671875,740.08984375,922.0703125,858.71484375,787.66015625,6.52734375,823.55859375,787.79296875,901.25390625,746.43359375,617.16015625,649.26171875,775.52734375,727.55859375,653.5859375,863.3046875,753.234375,761.90234375,830.48828125,791.61328125,106.60546875,842.18359375,879.671875,655.03515625,896.64453125,866.51953125,50.93359375,803.91015625,688.4609375,40.88671875,740.68359375,983.41015625,1297.1171875,962.8046875,5,0,1,1,12.915624999950523,13.862500000032014,12.304663082881902,41.096820769693984,61.13833620003255,66.74461912943173
1721226945,3.8900325000003027,0.7493774999998948,0.45187499999997277,0.6934174999999243,0.5346399999999107,0.6676550000000248,4.03718749999996,0.7645399999999825,0.2111574999999988,2.6675199999999677,0.6744624999998905,1.8419374999999147,0.6830124999999043,0.6086249999999894,0.9776600000000715,0.5729725000000485,0.3799050000000648,0.7005825000000243,2.239437500000037,10.096457499998907,0.7154475000000105,0.015130000000000978,0.6283774999999991,0.5048600000000647,1.6120600000000707,0.5369099999998639,0.46617499999996426,0.4260949999999753,1.6312175000000195,0.8338249999999903,0.47363000000004263,3.1249975000000063,2.41430500000007,0.5498149999999669,0.6801124999998365,1.9139275000000566,0.02845999999999682,0.5671275000000265,43.815117500000156,0.5429775000000349,3.44044499999967,0.5947775000001343,0.10383250000000066,0.5548600000000192,1.4477850000000105,0.027512500000002046,0.5802124999999593,3.714964999999504,5.015522499999067,4.339232499999661,303.40234375,701.09765625,749.81640625,722.55859375,697.03125,759.58203125,802.45703125,838.38671875,321.04296875,721.75390625,737.3203125,834.60546875,755.71484375,785.73046875,857.6015625,737.73046875,713.38671875,740.08984375,922.0703125,858.71484375,787.66015625,6.52734375,823.55859375,787.79296875,901.25390625,746.43359375,617.16015625,649.26171875,775.52734375,727.55859375,653.5859375,863.3046875,753.234375,761.90234375,830.48828125,791.61328125,106.60546875,842.18359375,879.671875,655.03515625,896.64453125,866.51953125,50.93359375,803.91015625,688.4609375,40.88671875,740.68359375,983.41015625,1297.1171875,962.8046875,5,0,1,1,12.915624999950523,13.862500000032014,12.304663082881902,41.096820769693984,61.13833620003255,66.74461912943173
1721226946,3.8900325000003027,0.7493774999998948,0.45187499999997277,0.6934174999999243,0.5346399999999107,0.6676550000000248,4.03718749999996,0.7645399999999825,0.2111574999999988,2.6675199999999677,0.6744624999998905,1.8419374999999147,0.6830124999999043,0.6086249999999894,0.9776600000000715,0.5729725000000485,0.3799050000000648,0.7005825000000243,2.239437500000037,10.096457499998907,0.7154475000000105,0.015130000000000978,0.6283774999999991,0.5048600000000647,1.6120600000000707,0.5369099999998639,0.46617499999996426,0.4260949999999753,1.6312175000000195,0.8338249999999903,0.47363000000004263,3.1249975000000063,2.41430500000007,0.5498149999999669,0.6801124999998365,1.9139275000000566,0.02845999999999682,0.5671275000000265,43.815117500000156,0.5429775000000349,3.44044499999967,0.5947775000001343,0.10383250000000066,0.5548600000000192,1.4477850000000105,0.027512500000002046,0.5802124999999593,3.714964999999504,5.015522499999067,4.339232499999661,303.40234375,701.09765625,749.81640625,722.55859375,697.03125,759.58203125,802.45703125,838.38671875,321.04296875,721.75390625,737.3203125,834.60546875,755.71484375,785.73046875,857.6015625,737.73046875,713.38671875,740.08984375,922.0703125,858.71484375,787.66015625,6.52734375,823.55859375,787.79296875,901.25390625,746.43359375,617.16015625,649.26171875,775.52734375,727.55859375,653.5859375,863.3046875,753.234375,761.90234375,830.48828125,791.61328125,106.60546875,842.18359375,879.671875,655.03515625,896.64453125,866.51953125,50.93359375,803.91015625,688.4609375,40.88671875,740.68359375,983.41015625,1297.1171875,962.8046875,5,0,1,1,12.915624999950523,13.862500000032014,12.304663082881902,41.096820769693984,61.13833620003255,66.74461912943173
1721226947,3.7967850000006824,0.8035549999999604,0.45187499999997277,0.5964249999998117,0.5346399999999107,0.6117350000000955,4.03718749999996,0.7645399999999825,0.21599250000001294,2.6675199999999677,0.6054574999998863,1.8419374999999147,0.6830124999999043,0.6086249999999894,1.2426849999999945,0.5729725000000485,0.3799050000000648,0.7005825000000243,3.1844074999999354,9.359159999999065,0.7154475000000105,0.015130000000000978,0.6283774999999991,0.5048600000000647,1.8202200000000348,0.5369099999998639,0.46617499999996426,0.4260949999999753,1.6312175000000195,0.7429374999999538,0.47363000000004263,3.1249975000000063,2.41430500000007,0.5498149999999669,0.6054749999999843,1.9139275000000566,0.02845999999999682,0.5501625000000843,43.815117500000156,0.5429775000000349,3.3278449999997406,0.5947775000001343,0.1203450000000006,0.5548600000000192,1.4477850000000105,0.027512500000002046,0.5802124999999593,3.714964999999504,5.018607499999068,4.339232499999661,303.40234375,701.20703125,749.81640625,722.55859375,697.03125,759.515625,802.45703125,838.38671875,321.04296875,721.75390625,737.3203125,834.60546875,755.71484375,785.73046875,857.67578125,737.73046875,713.38671875,740.08984375,921.2265625,858.734375,787.66015625,6.52734375,823.55859375,787.79296875,901.08203125,746.43359375,617.16015625,649.26171875,775.52734375,727.5625,653.5859375,863.3046875,753.234375,761.90234375,830.48828125,791.61328125,106.60546875,842.18359375,879.671875,655.03515625,896.64453125,866.51953125,50.93359375,803.91015625,688.4609375,40.88671875,740.68359375,983.41015625,1297.1171875,962.8046875,5,5,1,1,12.915624999950523,13.525000000008731,11.837500000001455,41.096820769693984,61.06137766770435,66.67127750310988
1721226948,3.7967850000006824,0.8035549999999604,0.45187499999997277,0.5964249999998117,0.5346399999999107,0.6117350000000955,4.17310999999998,0.7645399999999825,0.21599250000001294,4.021772500000083,0.6054574999998863,1.8419374999999147,0.6109399999999711,0.9464200000000745,1.2426849999999945,0.6946849999999927,0.4548650000000976,0.7005825000000243,3.1844074999999354,9.359159999999065,0.5047750000001372,0.015130000000000978,0.5200575000000641,0.5920424999999341,1.8202200000000348,0.5369099999998639,0.4653000000000418,0.6630724999999416,1.7238500000000558,0.7429374999999538,0.47363000000004263,3.1249975000000063,2.9909324999999853,0.488672500000007,0.6054749999999843,1.9139275000000566,0.023037499999996047,0.5501625000000843,43.6861725,0.6082600000000582,3.3278449999997406,0.5947775000001343,0.1203450000000006,0.5548600000000192,1.4477850000000105,0.027512500000002046,0.38552750000008024,3.5850724999991765,5.018607499999068,3.8699350000000847,303.40234375,701.20703125,749.81640625,722.55859375,697.03125,759.515625,802.453125,838.38671875,321.04296875,721.94140625,737.3203125,834.60546875,755.6875,785.5,857.67578125,737.73046875,713.38671875,740.08984375,921.2265625,858.734375,787.66015625,6.52734375,823.55859375,787.80078125,901.08203125,746.43359375,617.15234375,649.3125,775.65625,727.5625,653.5859375,863.3046875,753.328125,761.90234375,830.48828125,791.61328125,106.60546875,842.18359375,879.671875,655.0078125,896.64453125,866.51953125,50.93359375,803.91015625,688.4609375,40.88671875,740.68359375,983.40234375,1297.1171875,962.8046875,5,5,1,1,13.787499999962165,13.525000000008731,11.837500000001455,41.17355946320062,61.06137766770435,66.67127750310988
1721226949,3.7967850000006824,0.8035549999999604,0.45187499999997277,0.5964249999998117,0.5346399999999107,0.6117350000000955,4.17310999999998,0.7645399999999825,0.21599250000001294,4.021772500000083,0.6054574999998863,1.8419374999999147,0.6109399999999711,0.9464200000000745,1.2426849999999945,0.6946849999999927,0.4548650000000976,0.7005825000000243,3.1844074999999354,9.359159999999065,0.5047750000001372,0.015130000000000978,0.5200575000000641,0.5920424999999341,1.8202200000000348,0.5369099999998639,0.4653000000000418,0.6630724999999416,1.7238500000000558,0.7429374999999538,0.47363000000004263,3.1249975000000063,2.9909324999999853,0.488672500000007,0.6054749999999843,1.9139275000000566,0.023037499999996047,0.5501625000000843,43.6861725,0.6082600000000582,3.3278449999997406,0.5947775000001343,0.1203450000000006,0.5548600000000192,1.4477850000000105,0.027512500000002046,0.38552750000008024,3.5850724999991765,5.018607499999068,3.8699350000000847,303.40234375,701.20703125,749.81640625,722.55859375,697.03125,759.515625,802.453125,838.38671875,321.04296875,721.94140625,737.3203125,834.60546875,755.6875,785.5,857.67578125,737.73046875,713.38671875,740.08984375,921.2265625,858.734375,787.66015625,6.52734375,823.55859375,787.80078125,901.08203125,746.43359375,617.15234375,649.3125,775.65625,727.5625,653.5859375,863.3046875,753.328125,761.90234375,830.48828125,791.61328125,106.60546875,842.18359375,879.671875,655.0078125,896.64453125,866.51953125,50.93359375,803.91015625,688.4609375,40.88671875,740.68359375,983.40234375,1297.1171875,962.8046875,5,5,1,1,13.787499999962165,13.525000000008731,11.837500000001455,41.17355946320062,61.06137766770435,66.67127750310988
