time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load
1721314144,4.368480000000545,0.47171250000019427,0.6160550000001309,0.49704750000017844,0.5536100000000488,0.5044549999999504,0.5625599999999055,0.7794674999999529,0.10231500000003278,0.5737224999998602,0.43381500000009515,0.4306800000000522,0.7800000000003138,0.570087500000227,0.4877449999997907,0.5348250000000121,0.45418500000010914,0.48352499999992915,0.5282874999997489,20.356129999995577,0.5593650000000139,0.015499999999999403,0.5978024999998865,0.6153925000000982,0.4934975000003306,0.487940000000151,0.48518999999998874,0.43594500000011754,0.40492999999997886,0.4116624999997498,0.38001749999978074,0.47124000000025035,0.624072500000068,0.7353025000000457,0.41122250000000804,0.481789999999478,0.07167499999999549,0.3724900000000276,0.8681074999992688,0.5567725000000223,71.66166749999945,0.5487275000001546,1.2371025000000202,0.5687700000001428,0.7797149999998966,0.03703500000000304,0.39817249999998694,3.4962100000005365,6.218492499999951,4.107869999999556,294.73046875,672.71484375,733.83984375,698.77734375,664.30859375,710.4609375,780.51171875,834.13671875,319.05078125,680.1640625,716.74609375,813.12109375,732.38671875,771.83203125,829.4296875,725.93359375,697.7734375,718.78125,883.85546875,1067.0625,782.8515625,6.62109375,797.390625,773.32421875,997.2578125,739.390625,599.44921875,636.73828125,769.52734375,704.18359375,630.6875,819.2265625,734.4375,743.83984375,804.12109375,837.8515625,100.14453125,797.10546875,862.40234375,636.59375,914.55078125,848.54296875,50.62109375,788.52734375,659.96875,40.89453125,717.61328125,895.3515625,1617.06640625,963.6875,1,1,1,952
1721314145,4.368480000000545,0.47171250000019427,0.6160550000001309,0.49704750000017844,0.5536100000000488,0.5044549999999504,0.5625599999999055,0.7794674999999529,0.10231500000003278,0.5737224999998602,0.43381500000009515,0.4306800000000522,0.7800000000003138,0.570087500000227,0.4877449999997907,0.5348250000000121,0.45418500000010914,0.48352499999992915,0.5282874999997489,20.356129999995577,0.5593650000000139,0.015499999999999403,0.5978024999998865,0.6153925000000982,0.4934975000003306,0.487940000000151,0.48518999999998874,0.43594500000011754,0.40492999999997886,0.4116624999997498,0.38001749999978074,0.47124000000025035,0.624072500000068,0.7353025000000457,0.41122250000000804,0.481789999999478,0.07167499999999549,0.3724900000000276,0.8681074999992688,0.5567725000000223,71.66166749999945,0.5487275000001546,1.2371025000000202,0.5687700000001428,0.7797149999998966,0.03703500000000304,0.39817249999998694,3.4962100000005365,6.218492499999951,4.107869999999556,294.73046875,672.71484375,733.83984375,698.77734375,664.30859375,710.4609375,780.51171875,834.13671875,319.05078125,680.1640625,716.74609375,813.12109375,732.38671875,771.83203125,829.4296875,725.93359375,697.7734375,718.78125,883.85546875,1067.0625,782.8515625,6.62109375,797.390625,773.32421875,997.2578125,739.390625,599.44921875,636.73828125,769.52734375,704.18359375,630.6875,819.2265625,734.4375,743.83984375,804.12109375,837.8515625,100.14453125,797.10546875,862.40234375,636.59375,914.55078125,848.54296875,50.62109375,788.52734375,659.96875,40.89453125,717.61328125,895.3515625,1617.06640625,963.6875,1,1,1,1182
1721314146,4.368480000000545,0.47171250000019427,0.6160550000001309,0.49704750000017844,0.5536100000000488,0.5044549999999504,0.5625599999999055,0.7794674999999529,0.10231500000003278,0.5737224999998602,0.43381500000009515,0.4306800000000522,0.7800000000003138,0.570087500000227,0.4877449999997907,0.5348250000000121,0.45418500000010914,0.48352499999992915,0.5282874999997489,20.356129999995577,0.5593650000000139,0.015499999999999403,0.5978024999998865,0.6153925000000982,0.4934975000003306,0.487940000000151,0.48518999999998874,0.43594500000011754,0.40492999999997886,0.4116624999997498,0.38001749999978074,0.47124000000025035,0.624072500000068,0.7353025000000457,0.41122250000000804,0.481789999999478,0.07167499999999549,0.3724900000000276,0.8681074999992688,0.5567725000000223,71.66166749999945,0.5487275000001546,1.2371025000000202,0.5687700000001428,0.7797149999998966,0.03703500000000304,0.39817249999998694,3.4962100000005365,6.218492499999951,4.107869999999556,294.73046875,672.71484375,733.83984375,698.77734375,664.30859375,710.4609375,780.51171875,834.13671875,319.05078125,680.1640625,716.74609375,813.12109375,732.38671875,771.83203125,829.4296875,725.93359375,697.7734375,718.78125,883.85546875,1067.0625,782.8515625,6.62109375,797.390625,773.32421875,997.2578125,739.390625,599.44921875,636.73828125,769.52734375,704.18359375,630.6875,819.2265625,734.4375,743.83984375,804.12109375,837.8515625,100.14453125,797.10546875,862.40234375,636.59375,914.55078125,848.54296875,50.62109375,788.52734375,659.96875,40.89453125,717.61328125,895.3515625,1617.06640625,963.6875,1,1,1,1182
1721314147,4.601780000000417,0.47171250000019427,0.491277499999967,0.49755500000003394,0.5483075000000781,0.33213999999986754,0.6711049999998409,0.7794674999999529,0.12793500000000793,0.5737224999998602,0.5417425000001687,0.691449999999918,0.7241675000003056,0.5847874999997772,0.39790999999979704,0.5348250000000121,0.45418500000010914,0.48352499999992915,0.625152499999615,20.356129999995577,0.6418249999998694,0.015747500000005132,0.5978024999998865,0.6153925000000982,0.49632750000000675,0.5864250000001903,0.48518999999998874,0.637912500000084,0.40492999999997886,0.5043799999998555,0.47984249999984735,0.47124000000025035,0.624072500000068,0.7353025000000457,0.5403974999998695,0.39593999999965496,0.07167499999999549,0.45366749999999467,0.8681074999992688,0.3678549999997927,71.25076750000005,0.5487275000001546,2.9822575000000033,0.5176324999999338,0.6873349999997913,0.03703500000000304,0.4684975000000691,3.780060000000418,8.81962250000111,4.107869999999556,294.73046875,672.71484375,733.83984375,698.75390625,664.27734375,710.4609375,780.4140625,834.13671875,319.05078125,680.1640625,716.76953125,813.12109375,732.36328125,771.86328125,829.4296875,725.93359375,697.7734375,718.78125,883.85546875,1067.0625,782.578125,6.62109375,797.390625,773.32421875,997.265625,739.41796875,599.44921875,636.8125,769.52734375,704.18359375,630.68359375,819.2265625,734.4375,743.83984375,804.125,837.8515625,100.14453125,797.16796875,862.40234375,636.59375,914.55078125,848.54296875,50.35546875,788.328125,659.96875,40.89453125,717.61328125,895.09375,1617.8828125,963.6875,1,1,1,1182
1721314148,4.601780000000417,0.47171250000019427,0.491277499999967,0.49755500000003394,0.5483075000000781,0.33213999999986754,0.6711049999998409,0.7794674999999529,0.12793500000000793,0.5737224999998602,0.5417425000001687,0.691449999999918,0.7241675000003056,0.5847874999997772,0.39790999999979704,0.5348250000000121,0.45418500000010914,0.48352499999992915,0.625152499999615,20.356129999995577,0.6418249999998694,0.015747500000005132,0.5978024999998865,0.6153925000000982,0.49632750000000675,0.5864250000001903,0.48518999999998874,0.637912500000084,0.40492999999997886,0.5043799999998555,0.47984249999984735,0.47124000000025035,0.624072500000068,0.7353025000000457,0.5403974999998695,0.39593999999965496,0.07167499999999549,0.45366749999999467,0.8681074999992688,0.3678549999997927,71.25076750000005,0.5487275000001546,2.9822575000000033,0.5176324999999338,0.6873349999997913,0.03703500000000304,0.4684975000000691,3.780060000000418,8.81962250000111,4.107869999999556,294.73046875,672.71484375,733.83984375,698.75390625,664.27734375,710.4609375,780.4140625,834.13671875,319.05078125,680.1640625,716.76953125,813.12109375,732.36328125,771.86328125,829.4296875,725.93359375,697.7734375,718.78125,883.85546875,1067.0625,782.578125,6.62109375,797.390625,773.32421875,997.265625,739.41796875,599.44921875,636.8125,769.52734375,704.18359375,630.68359375,819.2265625,734.4375,743.83984375,804.125,837.8515625,100.14453125,797.16796875,862.40234375,636.59375,914.55078125,848.54296875,50.35546875,788.328125,659.96875,40.89453125,717.61328125,895.09375,1617.8828125,963.6875,1,1,1,1182
1721314149,4.601780000000417,0.47171250000019427,0.491277499999967,0.49755500000003394,0.5483075000000781,0.33213999999986754,0.6711049999998409,0.7794674999999529,0.12793500000000793,0.5737224999998602,0.5417425000001687,0.691449999999918,0.7241675000003056,0.5847874999997772,0.39790999999979704,0.5348250000000121,0.527605000000051,0.48352499999992915,0.625152499999615,20.356129999995577,0.6418249999998694,0.015747500000005132,0.48535999999984364,0.5423749999999927,0.49632750000000675,0.5864250000001903,0.3984574999998359,0.637912500000084,0.6212125000001835,0.5043799999998555,0.47984249999984735,0.47124000000025035,0.528304999999989,0.7353025000000457,0.5403974999998695,0.39593999999965496,0.06606000000000112,0.45366749999999467,0.9726599999999053,0.3678549999997927,71.25076750000005,0.6071599999998512,2.9822575000000033,0.5176324999999338,0.6873349999997913,0.03703500000000304,0.4684975000000691,3.780060000000418,8.81962250000111,4.412487499999226,294.73046875,672.71484375,733.83984375,698.75390625,664.27734375,710.4609375,780.4140625,834.13671875,319.05078125,680.1640625,716.76953125,813.12109375,732.36328125,771.86328125,829.4296875,725.93359375,697.77734375,718.78125,883.85546875,1067.0625,782.578125,6.62109375,797.390625,773.31640625,997.265625,739.41796875,599.44921875,636.8125,769.62890625,704.18359375,630.68359375,819.2265625,734.41015625,743.83984375,804.125,837.8515625,100.14453125,797.16796875,862.40234375,636.59375,914.55078125,848.57421875,50.35546875,788.328125,659.96875,40.89453125,717.61328125,895.09375,1617.8828125,963.93359375,1,1,1,1107
1721314150,4.601780000000417,0.47171250000019427,0.491277499999967,0.49755500000003394,0.5483075000000781,0.33213999999986754,0.6711049999998409,0.7794674999999529,0.12793500000000793,0.5737224999998602,0.5417425000001687,0.691449999999918,0.7241675000003056,0.5847874999997772,0.39790999999979704,0.5348250000000121,0.527605000000051,0.48352499999992915,0.625152499999615,20.356129999995577,0.6418249999998694,0.015747500000005132,0.48535999999984364,0.5423749999999927,0.49632750000000675,0.5864250000001903,0.3984574999998359,0.637912500000084,0.6212125000001835,0.5043799999998555,0.47984249999984735,0.47124000000025035,0.528304999999989,0.7353025000000457,0.5403974999998695,0.39593999999965496,0.06606000000000112,0.45366749999999467,0.9726599999999053,0.3678549999997927,71.25076750000005,0.6071599999998512,2.9822575000000033,0.5176324999999338,0.6873349999997913,0.03703500000000304,0.4684975000000691,3.780060000000418,8.81962250000111,4.412487499999226,294.73046875,672.71484375,733.83984375,698.75390625,664.27734375,710.4609375,780.4140625,834.13671875,319.05078125,680.1640625,716.76953125,813.12109375,732.36328125,771.86328125,829.4296875,725.93359375,697.77734375,718.78125,883.85546875,1067.0625,782.578125,6.62109375,797.390625,773.31640625,997.265625,739.41796875,599.44921875,636.8125,769.62890625,704.18359375,630.68359375,819.2265625,734.41015625,743.83984375,804.125,837.8515625,100.14453125,797.16796875,862.40234375,636.59375,914.55078125,848.57421875,50.35546875,788.328125,659.96875,40.89453125,717.61328125,895.09375,1617.8828125,963.93359375,1,1,1,1107
1721314151,4.601780000000417,0.47171250000019427,0.491277499999967,0.49755500000003394,0.5483075000000781,0.33213999999986754,0.6711049999998409,0.7794674999999529,0.12793500000000793,0.5737224999998602,0.5417425000001687,0.691449999999918,0.7241675000003056,0.5847874999997772,0.39790999999979704,0.5348250000000121,0.527605000000051,0.48352499999992915,0.625152499999615,20.356129999995577,0.6418249999998694,0.015747500000005132,0.48535999999984364,0.5423749999999927,0.49632750000000675,0.5864250000001903,0.3984574999998359,0.637912500000084,0.6212125000001835,0.5043799999998555,0.47984249999984735,0.47124000000025035,0.528304999999989,0.7353025000000457,0.5403974999998695,0.39593999999965496,0.06606000000000112,0.45366749999999467,0.9726599999999053,0.3678549999997927,71.25076750000005,0.6071599999998512,2.9822575000000033,0.5176324999999338,0.6873349999997913,0.03703500000000304,0.4684975000000691,3.780060000000418,8.81962250000111,4.412487499999226,294.73046875,672.71484375,733.83984375,698.75390625,664.27734375,710.4609375,780.4140625,834.13671875,319.05078125,680.1640625,716.76953125,813.12109375,732.36328125,771.86328125,829.4296875,725.93359375,697.77734375,718.78125,883.85546875,1067.0625,782.578125,6.62109375,797.390625,773.31640625,997.265625,739.41796875,599.44921875,636.8125,769.62890625,704.18359375,630.68359375,819.2265625,734.41015625,743.83984375,804.125,837.8515625,100.14453125,797.16796875,862.40234375,636.59375,914.55078125,848.57421875,50.35546875,788.328125,659.96875,40.89453125,717.61328125,895.09375,1617.8828125,963.93359375,1,1,1,1107
1721314152,4.441957500000626,0.4948425000000612,0.42593250000010124,0.4112625000001913,0.6558950000001573,0.5226874999999609,0.4490774999996461,0.6614849999999706,0.10679999999997138,0.45629749999989144,0.5222175000000107,0.9087999999999853,0.7241675000003056,0.5847874999997772,0.42023499999999103,0.4199450000001548,0.527605000000051,0.5335599999997954,0.625152499999615,18.172027499995238,0.40056749999990876,0.017745000000006783,0.48535999999984364,0.5423749999999927,0.49438499999951097,0.5783075000002214,0.3984574999998359,0.5278550000002724,0.6212125000001835,0.4160500000000411,0.515450000000044,0.7271049999999946,0.528304999999989,0.5935749999997597,0.5920675000001553,0.4893799999996418,0.06606000000000112,0.3832450000001586,0.9726599999999053,0.48551249999974294,84.56646499999977,0.6071599999998512,2.9822575000000033,0.5176324999999338,0.7189699999997856,0.03703500000000304,0.4684975000000691,2.4489724999996554,9.807047500000685,4.412487499999226,294.73046875,672.7109375,733.83984375,698.75390625,664.19140625,710.43359375,780.4140625,834.13671875,319.05078125,680.1640625,716.80078125,813.09375,732.36328125,771.86328125,829.42578125,725.93359375,697.77734375,718.75390625,883.85546875,1065.7890625,782.578125,6.62109375,797.390625,773.31640625,997.26953125,739.4375,599.44921875,636.8125,769.62890625,704.18359375,630.6328125,819.28515625,734.41015625,743.86328125,804.12109375,837.8515625,100.14453125,797.16796875,862.40234375,636.6484375,913.99609375,848.57421875,50.35546875,788.328125,659.96875,40.89453125,717.61328125,895.09375,1618.953125,963.93359375,1,1,1,1107
1721314153,4.441957500000626,0.4948425000000612,0.42593250000010124,0.4112625000001913,0.6558950000001573,0.5226874999999609,0.4490774999996461,0.6614849999999706,0.10679999999997138,0.45629749999989144,0.5222175000000107,0.9087999999999853,0.7241675000003056,0.5847874999997772,0.42023499999999103,0.4199450000001548,0.527605000000051,0.5335599999997954,0.625152499999615,18.172027499995238,0.40056749999990876,0.017745000000006783,0.48535999999984364,0.5423749999999927,0.49438499999951097,0.5783075000002214,0.3984574999998359,0.5278550000002724,0.6212125000001835,0.4160500000000411,0.515450000000044,0.7271049999999946,0.528304999999989,0.5935749999997597,0.5920675000001553,0.4893799999996418,0.06606000000000112,0.3832450000001586,0.9726599999999053,0.48551249999974294,84.56646499999977,0.6071599999998512,2.9822575000000033,0.5176324999999338,0.7189699999997856,0.03703500000000304,0.4684975000000691,2.4489724999996554,9.807047500000685,4.412487499999226,294.73046875,672.7109375,733.83984375,698.75390625,664.19140625,710.43359375,780.4140625,834.13671875,319.05078125,680.1640625,716.80078125,813.09375,732.36328125,771.86328125,829.42578125,725.93359375,697.77734375,718.75390625,883.85546875,1065.7890625,782.578125,6.62109375,797.390625,773.31640625,997.26953125,739.4375,599.44921875,636.8125,769.62890625,704.18359375,630.6328125,819.28515625,734.41015625,743.86328125,804.12109375,837.8515625,100.14453125,797.16796875,862.40234375,636.6484375,913.99609375,848.57421875,50.35546875,788.328125,659.96875,40.89453125,717.61328125,895.09375,1618.953125,963.93359375,1,1,1,1107
