time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load
1721291460,0.7754224999996496,0.41322750000006186,0.588860000000011,0.48370999999974634,0.6243075000000431,0.5422424999997588,0.5088925000001154,0.5247249999999326,0.10044000000000608,0.6376975000000584,0.46325749999994065,0.4772174999999379,0.5145550000003141,26.484142499999734,0.4367775000000052,0.6147275000000719,0.4351300000001857,0.5299300000001496,0.521425000000022,9.194879999997738,0.49246249999981734,0.04716499999999791,0.443960000000061,0.4812450000000013,0.41190000000028704,0.5367975000001479,0.582845000000134,0.5104025000002821,0.5349199999997722,0.4562825000002136,0.4291075000000433,0.3797424999999066,0.5875149999999962,0.4017625000003022,0.4470750000001545,0.4142450000000509,0.026930000000002785,0.406982500000197,0.43245750000096456,0.5147524999998154,0.9217749999999115,0.6084374999997523,0,0.7142950000002202,0.41935249999994534,0.021974999999994083,0.5928499999998849,4.159472500000838,4.403577500000693,4.307289999999413,294.5,686.67578125,735.8515625,716.07421875,685.5703125,733.8828125,783.96875,836.34375,319.05078125,687.83984375,720.0703125,820.7734375,737.2421875,773.390625,831.26953125,729.57421875,699.203125,722.140625,904.10546875,864.62109375,786.33984375,6.54296875,805.08984375,775.2265625,883.5546875,741.12109375,604.23046875,647.015625,773.3984375,719.5,634.36328125,838.3203125,735.64453125,745.70703125,809.890625,777.96875,109.3515625,818.82421875,866.25390625,638.03515625,816.91796875,850.171875,47.73828125,790.203125,670.8828125,40.89453125,722.4453125,921.59375,1303.4375,962.7890625,1,1,1,1
1721291461,0.7754224999996496,0.41322750000006186,0.588860000000011,0.48370999999974634,0.6243075000000431,0.5422424999997588,0.5088925000001154,0.5247249999999326,0.10044000000000608,0.6376975000000584,0.46325749999994065,0.4772174999999379,0.5145550000003141,26.484142499999734,0.4367775000000052,0.6147275000000719,0.4351300000001857,0.5299300000001496,0.521425000000022,9.194879999997738,0.49246249999981734,0.04716499999999791,0.443960000000061,0.4812450000000013,0.41190000000028704,0.5367975000001479,0.582845000000134,0.5104025000002821,0.5349199999997722,0.4562825000002136,0.4291075000000433,0.3797424999999066,0.5875149999999962,0.4017625000003022,0.4470750000001545,0.4142450000000509,0.026930000000002785,0.406982500000197,0.43245750000096456,0.5147524999998154,0.9217749999999115,0.6084374999997523,0,0.7142950000002202,0.41935249999994534,0.021974999999994083,0.5928499999998849,4.159472500000838,4.403577500000693,4.307289999999413,294.5,686.67578125,735.8515625,716.07421875,685.5703125,733.8828125,783.96875,836.34375,319.05078125,687.83984375,720.0703125,820.7734375,737.2421875,773.390625,831.26953125,729.57421875,699.203125,722.140625,904.10546875,864.62109375,786.33984375,6.54296875,805.08984375,775.2265625,883.5546875,741.12109375,604.23046875,647.015625,773.3984375,719.5,634.36328125,838.3203125,735.64453125,745.70703125,809.890625,777.96875,109.3515625,818.82421875,866.25390625,638.03515625,816.91796875,850.171875,47.73828125,790.203125,670.8828125,40.89453125,722.4453125,921.59375,1303.4375,962.7890625,1,1,1,1
1721291462,2.5005674999999887,0.5293649999998706,0.46290999999996535,0.48370999999974634,0.5369525000000408,0.4842174999998861,0.5991700000001288,0.5159824999998364,0.08605750000000967,0.5315750000002595,0.5442600000000652,0.37333000000018046,0.6172400000002654,17.668932500000096,0.532115000000033,0.5786475000002156,0.4351300000001857,0.5940875000001711,0.521425000000022,7.2735599999964515,0.5006524999998874,0.04546000000000383,0.443960000000061,0.4812450000000013,0.41232999999976977,0.5367975000001479,0.582845000000134,0.5280225000001337,0.5349199999997722,0.5501950000001443,0.5699749999999426,0.4716299999998341,0.5875149999999962,0.49609750000030317,0.5345325000001822,0.488690000000247,0.026930000000002785,0.48261500000023716,0.43245750000096456,0.34325499999965814,0.8774500000004083,0.6084374999997523,0,0.48933750000003334,0.4177450000000249,0.021974999999994083,0.67309999999992,4.159472500000838,4.659117500000458,4.307289999999413,294.26171875,686.75390625,735.8515625,716.07421875,685.5703125,733.8828125,783.96484375,836.31640625,319.05078125,687.83984375,720.07421875,820.7734375,737.22265625,773.3984375,831.27734375,729.57421875,699.203125,722.11328125,904.10546875,864.59375,786.3125,6.54296875,805.08984375,775.2265625,883.58203125,741.12109375,604.23046875,647.06640625,773.3984375,719.50390625,634.3671875,838.32421875,735.64453125,745.7109375,809.89453125,777.96484375,109.3515625,818.82421875,866.25390625,638.03515625,816.92578125,850.171875,47.73828125,790.203125,670.859375,40.89453125,722.453125,921.59375,1303.4375,962.7890625,1,1,1,1
1721291463,2.5005674999999887,0.5293649999998706,0.46290999999996535,0.48370999999974634,0.5369525000000408,0.4842174999998861,0.5991700000001288,0.5159824999998364,0.08605750000000967,0.5315750000002595,0.5442600000000652,0.37333000000018046,0.6172400000002654,17.668932500000096,0.532115000000033,0.5786475000002156,0.4351300000001857,0.5940875000001711,0.521425000000022,7.2735599999964515,0.5006524999998874,0.04546000000000383,0.443960000000061,0.4812450000000013,0.41232999999976977,0.5367975000001479,0.582845000000134,0.5280225000001337,0.5349199999997722,0.5501950000001443,0.5699749999999426,0.4716299999998341,0.5875149999999962,0.49609750000030317,0.5345325000001822,0.488690000000247,0.026930000000002785,0.48261500000023716,0.43245750000096456,0.34325499999965814,0.8774500000004083,0.6084374999997523,0,0.48933750000003334,0.4177450000000249,0.021974999999994083,0.67309999999992,4.159472500000838,4.659117500000458,4.307289999999413,294.26171875,686.75390625,735.8515625,716.07421875,685.5703125,733.8828125,783.96484375,836.31640625,319.05078125,687.83984375,720.07421875,820.7734375,737.22265625,773.3984375,831.27734375,729.57421875,699.203125,722.11328125,904.10546875,864.59375,786.3125,6.54296875,805.08984375,775.2265625,883.58203125,741.12109375,604.23046875,647.06640625,773.3984375,719.50390625,634.3671875,838.32421875,735.64453125,745.7109375,809.89453125,777.96484375,109.3515625,818.82421875,866.25390625,638.03515625,816.92578125,850.171875,47.73828125,790.203125,670.859375,40.89453125,722.453125,921.59375,1303.4375,962.7890625,1,1,1,1
1721291464,2.5005674999999887,0.5293649999998706,0.46290999999996535,0.48370999999974634,0.5369525000000408,0.4842174999998861,0.5991700000001288,0.5159824999998364,0.08605750000000967,0.5315750000002595,0.5442600000000652,0.37333000000018046,0.6172400000002654,17.668932500000096,0.532115000000033,0.5786475000002156,0.5216725000002498,0.5940875000001711,0.521425000000022,7.2735599999964515,0.5006524999998874,0.04546000000000383,0.4750574999999913,0.5888099999998531,0.41232999999976977,0.5367975000001479,0.6434475000000361,0.5280225000001337,0.4814950000002228,0.5501950000001443,0.5699749999999426,0.4716299999998341,0.5875149999999962,0.49609750000030317,0.5345325000001822,0.488690000000247,0.03005500000000217,0.48261500000023716,0.5113650000009785,0.34325499999965814,0.8774500000004083,0.6023524999997676,0,0.48933750000003334,0.4177450000000249,0.027894999999995562,0.67309999999992,4.159472500000838,4.659117500000458,3.552822500000028,294.26171875,686.75390625,735.8515625,716.07421875,685.5703125,733.8828125,783.96484375,836.31640625,319.05078125,687.83984375,720.07421875,820.7734375,737.22265625,773.3984375,831.27734375,729.57421875,699.19921875,722.11328125,904.10546875,864.59375,786.3125,6.54296875,805.09375,775.23046875,883.58203125,741.12109375,604.23828125,647.06640625,773.40234375,719.50390625,634.3671875,838.32421875,735.64453125,745.7109375,809.89453125,777.96484375,109.35546875,818.82421875,866.26171875,638.03515625,816.92578125,850.25,47.73828125,790.203125,670.859375,40.89453125,722.453125,921.59375,1303.4375,962.7890625,1,1,1,1
1721291465,2.5005674999999887,0.5293649999998706,0.46290999999996535,0.48370999999974634,0.5369525000000408,0.4842174999998861,0.5991700000001288,0.5159824999998364,0.08605750000000967,0.5315750000002595,0.5442600000000652,0.37333000000018046,0.6172400000002654,17.668932500000096,0.532115000000033,0.5786475000002156,0.5216725000002498,0.5940875000001711,0.521425000000022,7.2735599999964515,0.5006524999998874,0.04546000000000383,0.4750574999999913,0.5888099999998531,0.41232999999976977,0.5367975000001479,0.6434475000000361,0.5280225000001337,0.4814950000002228,0.5501950000001443,0.5699749999999426,0.4716299999998341,0.5875149999999962,0.49609750000030317,0.5345325000001822,0.488690000000247,0.03005500000000217,0.48261500000023716,0.5113650000009785,0.34325499999965814,0.8774500000004083,0.6023524999997676,0,0.48933750000003334,0.4177450000000249,0.027894999999995562,0.67309999999992,4.159472500000838,4.659117500000458,3.552822500000028,294.26171875,686.75390625,735.8515625,716.07421875,685.5703125,733.8828125,783.96484375,836.31640625,319.05078125,687.83984375,720.07421875,820.7734375,737.22265625,773.3984375,831.27734375,729.57421875,699.19921875,722.11328125,904.10546875,864.59375,786.3125,6.54296875,805.09375,775.23046875,883.58203125,741.12109375,604.23828125,647.06640625,773.40234375,719.50390625,634.3671875,838.32421875,735.64453125,745.7109375,809.89453125,777.96484375,109.35546875,818.82421875,866.26171875,638.03515625,816.92578125,850.25,47.73828125,790.203125,670.859375,40.89453125,722.453125,921.59375,1303.4375,962.7890625,1,1,1,1
1721291466,2.5005674999999887,0.5293649999998706,0.46290999999996535,0.48370999999974634,0.5369525000000408,0.4842174999998861,0.5991700000001288,0.5159824999998364,0.08605750000000967,0.5315750000002595,0.5442600000000652,0.37333000000018046,0.6172400000002654,17.668932500000096,0.532115000000033,0.5786475000002156,0.5216725000002498,0.5940875000001711,0.521425000000022,7.2735599999964515,0.5006524999998874,0.04546000000000383,0.4750574999999913,0.5888099999998531,0.41232999999976977,0.5367975000001479,0.6434475000000361,0.5280225000001337,0.4814950000002228,0.5501950000001443,0.5699749999999426,0.4716299999998341,0.5875149999999962,0.49609750000030317,0.5345325000001822,0.488690000000247,0.03005500000000217,0.48261500000023716,0.5113650000009785,0.34325499999965814,0.8774500000004083,0.6023524999997676,0,0.48933750000003334,0.4177450000000249,0.027894999999995562,0.67309999999992,4.159472500000838,4.659117500000458,3.552822500000028,294.26171875,686.75390625,735.8515625,716.07421875,685.5703125,733.8828125,783.96484375,836.31640625,319.05078125,687.83984375,720.07421875,820.7734375,737.22265625,773.3984375,831.27734375,729.57421875,699.19921875,722.11328125,904.10546875,864.59375,786.3125,6.54296875,805.09375,775.23046875,883.58203125,741.12109375,604.23828125,647.06640625,773.40234375,719.50390625,634.3671875,838.32421875,735.64453125,745.7109375,809.89453125,777.96484375,109.35546875,818.82421875,866.26171875,638.03515625,816.92578125,850.25,47.73828125,790.203125,670.859375,40.89453125,722.453125,921.59375,1303.4375,962.7890625,1,1,1,1
1721291467,2.5005674999999887,0.434807499999863,0.3895625000001246,0.47224499999970254,0.5369525000000408,0.4762150000001953,0.5381750000000807,0.5965024999997581,0.12165000000003091,0.5315750000002595,0.5146300000001247,0.4626525000003312,0.4866499999999973,4.725530000000049,0.3662324999999101,0.4705025000001228,0.5216725000002498,0.43242500000019396,0.5503199999998287,9.240502499997092,0.3896624999998721,0.043645000000012146,0.4750574999999913,0.5888099999998531,0.41232999999976977,0.4433475000001863,0.6434475000000361,0.5462225000002263,0.4814950000002228,0.4366799999999671,0.6809949999998821,0.4716299999998341,0.5875149999999962,0.6067775000002485,0.42504250000007465,0.568035000000009,0.03005500000000217,0.49450500000006065,0.5113650000009785,0.5149749999998222,0.7313900000004027,0.6023524999997676,0,0.48933750000003334,0.49278749999984944,0.027894999999995562,0.6659874999996873,3.3588849999999226,3.8752625000007828,3.552822500000028,294.26171875,686.75390625,735.8515625,716.07421875,685.5703125,733.859375,783.96484375,836.34375,319.046875,687.83984375,720.06640625,820.77734375,737.22265625,773.40234375,831.27734375,729.57421875,699.19921875,722.11328125,904.1015625,864.08984375,786.3125,6.54296875,805.09375,775.23046875,883.58203125,741.12109375,604.23828125,647.06640625,773.40234375,719.50390625,634.2890625,838.32421875,735.64453125,745.71484375,809.89453125,777.96875,109.35546875,818.8203125,866.26171875,637.52734375,816.92578125,850.25,47.73828125,790.203125,670.859375,40.89453125,722.45703125,921.59375,1303.42578125,962.7890625,1,1,1,1
1721291468,2.5005674999999887,0.434807499999863,0.3895625000001246,0.47224499999970254,0.5369525000000408,0.4762150000001953,0.5381750000000807,0.5965024999997581,0.12165000000003091,0.5315750000002595,0.5146300000001247,0.4626525000003312,0.4866499999999973,4.725530000000049,0.3662324999999101,0.4705025000001228,0.5216725000002498,0.43242500000019396,0.5503199999998287,9.240502499997092,0.3896624999998721,0.043645000000012146,0.4750574999999913,0.5888099999998531,0.41232999999976977,0.4433475000001863,0.6434475000000361,0.5462225000002263,0.4814950000002228,0.4366799999999671,0.6809949999998821,0.4716299999998341,0.5875149999999962,0.6067775000002485,0.42504250000007465,0.568035000000009,0.03005500000000217,0.49450500000006065,0.5113650000009785,0.5149749999998222,0.7313900000004027,0.6023524999997676,0,0.48933750000003334,0.49278749999984944,0.027894999999995562,0.6659874999996873,3.3588849999999226,3.8752625000007828,3.552822500000028,294.26171875,686.75390625,735.8515625,716.07421875,685.5703125,733.859375,783.96484375,836.34375,319.046875,687.83984375,720.06640625,820.77734375,737.22265625,773.40234375,831.27734375,729.57421875,699.19921875,722.11328125,904.1015625,864.08984375,786.3125,6.54296875,805.09375,775.23046875,883.58203125,741.12109375,604.23828125,647.06640625,773.40234375,719.50390625,634.2890625,838.32421875,735.64453125,745.71484375,809.89453125,777.96875,109.35546875,818.8203125,866.26171875,637.52734375,816.92578125,850.25,47.73828125,790.203125,670.859375,40.89453125,722.45703125,921.59375,1303.42578125,962.7890625,1,1,1,1
1721291469,2.5005674999999887,0.434807499999863,0.3895625000001246,0.47224499999970254,0.5369525000000408,0.4762150000001953,0.5381750000000807,0.5965024999997581,0.12165000000003091,0.5315750000002595,0.5146300000001247,0.4626525000003312,0.4866499999999973,4.725530000000049,0.3662324999999101,0.4705025000001228,0.5216725000002498,0.43242500000019396,0.5503199999998287,9.240502499997092,0.3896624999998721,0.043645000000012146,0.4750574999999913,0.47712499999988717,0.41232999999976977,0.4433475000001863,0.5378899999999476,0.5462225000002263,0.5740150000002586,0.4366799999999671,0.6809949999998821,0.4716299999998341,0.5479574999998249,0.6067775000002485,0.42504250000007465,0.568035000000009,0.03005500000000217,0.49450500000006065,0.439697500002012,0.5149749999998222,0.7313900000004027,0.6809649999999579,0,0.48933750000003334,0.49278749999984944,0.027894999999995562,0.6659874999996873,3.3588849999999226,3.8752625000007828,4.025812500000692,294.26171875,686.75390625,735.8515625,716.07421875,685.5703125,733.859375,783.96484375,836.34375,319.046875,687.83984375,720.06640625,820.77734375,737.22265625,773.40234375,831.27734375,729.57421875,699.19921875,722.11328125,904.1015625,864.08984375,786.3125,6.54296875,805.09375,775.23046875,883.58203125,741.12109375,604.23828125,647.06640625,773.421875,719.50390625,634.2890625,838.32421875,735.59375,745.71484375,809.89453125,777.96875,109.35546875,818.8203125,866.26171875,637.52734375,816.92578125,850.171875,47.73828125,790.203125,670.859375,40.89453125,722.45703125,921.59375,1303.42578125,962.7890625,1,1,1,1
